id,rdfs_label,name
,,Reticular Cell of splenic sinusoid
,,Splenic Littoral Cell
,,Splenic Red Pulp Stromal Cell
CL:2000053,splenic endothelial cell,Splenic endothelial cell
CL:2000053,splenic endothelial cell,Splenic endothelial cell
CL:0000874,splenic red pulp macrophage,Red Pulp Macrophage
CL:0000037,hematopoetic stem cell,Hematopoetic Stem Cell
CL:0001055,"CD14-positive, CD16-low monocyte",Monocytes
CL:0000232,erythrocyte,Erythrocytes
,B cell,B cell
CL:0000625,"CD8-positive, alpha-beta T cell",CD8+ T Cell
CL:0000909,"CD8-positive, alpha-beta memory T cell",Memory CD8+ T Cell
CL:0000786,plasma cell,Plasma Cell
CL:0000980,plasmablast,Plasmablast
CL:0001056,"dendritic cell, human",Dendritic Cell
CL:0000233,platelet,Platelet
CL:0000623,natural killer cell,NK Cell
CL:0000499,stromal cell,Splenic Stromal Cell (non-FRC/non-FDC)
CL:1000489,reticular cell of splenic cord,Red Pulp Reticular Cell
CL:0000232,erythrocyte,Erythrocytes
CL:0001055,"CD14-positive, CD16-low monocyte",Monocytes
CL:0000775,neutrophil,Neutrophil
,,Splenic perifollicular zone macrophage
CL:0000499,stromal cell ,Stromal Cell
CL:0002394,myeloid dendritic cell cDC1,cDC1 myeloid dendritic cell
CL:0002399,myeloid dendritic cell cDC2,cDC2 myeloid dendritic cell
CL:0011031,monocyte-derived dendritic cell,Monocyte-Derived DC
CL:0001058,"plasmacytoid dendritic cell, human",Plasmacytoid Dendritic Cell
,,DEC205+ DC
CL:2000053,splenic endothelial cell,Splenic endothelial cell
CL:0002138,endothelial cell of lymphatic vessel,Lymphatic Endothelium Cell
CL:0000442,follicular dendritic cell,Follicular Dendritic Cell (FDC)
CL:0000788,naive B cell,Naive B Cell
CL:0000787,memory B cell,Memory B Cell
CL:0000876,splenic white pulp macrophage,Macrophage
,,DEC205+ DC
CL:0000442,follicular dendritic cell,Follicular Dendritic Cell (FDC)
CL:0000844,germinal center B cell,Germinal Center B Cell
CL:0002038,T follicular helper cell,T Follicular Helper Cell
CL:0009113,T follicular regulatory cell,T Follicular Regulatory Cell
CL:0000877,splenic tingible body macrophage,Tingible Body Macrophage
CL:0000980,plasmablast,Plasmablast
,,Mantle Zone B Cell
CL:0000818,transitional stage B cell,Transitional Immature B Cells
CL:0000442,follicular dendritic cell,Follicular Dendritic Cell (FDC)
CL:2000053,splenic endothelial cell,Splenic endothelial cell
,,Splenic Pericyte
CL:0000788,naive B cell,Naive B Cell
CL:0000787,memory B cell,Memory B Cell
CL:0000442,follicular dendritic cell,Follicular Dendritic Cell (FDC)
,,Splenic Pericyte
CL:2000053,splenic endothelial cell,Splenic endothelial cell
CL:0000972,class switched memory B cell,Switched B Cell
CL:0000787,memory B cell,Memory B Cell
CL:0000845,marginal zone B cell of spleen,Superficial Zone B Cell
CL:0000818,transitional stage B cell,Transitional Immature B Cells
CL:0000442,follicular dendritic cell,Follicular Dendritic Cell (FDC)
CL:0000872,splenic marginal zone macrophage,Macrophage
CL:0000499,stromal cell,Splenic Stromal Cell (non-FRC/non-FDC)
CL:0001058,"plasmacytoid dendritic cell, human",Plasmacytoid Dendritic Cell
CL:0000492,CD4-positive helper T cell,CD4+ T cell
CL:0000786,plasma cell,Plasma Cell
CL:0001078,"group 3 innate lymphoid cell, human",Innate Lymphoid Cell (Type 3)
CL:0000775,neutrophil,Neutrophil
CL:2000053,splenic endothelial cell,Splenic endothelial cell
CL:1000489,reticular cell of splenic cord,Fibroblastic Reticular Cell (FRC)
CL:2000053,splenic endothelial cell,Splenic endothelial cell
,,Adventitial Stromal Cell
,,Catecholaminergic Neuron
CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",Naive CD4+ T Cell
CL:0000492,CD4-positive helper T cell,CD4+ T Cell
CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",Naive CD8+ T Cell
CL:0001050,"effector CD8-positive, alpha-beta T cell",CD8+ T Cell
CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",Cytotoxic T Cells
CL:0000815,regulatory T cell,T Regulatory Cell
CL:1000489,reticular cell of splenic cord,Fibroblastic Reticular Cell (FRC)
,,Interdigitating Dendritic Cells
CL:0000876,splenic white pulp macrophage,Macrophages
,,Catecholaminergic Neuron
CL:0002138,endothelial cell of lymphatic vessel,Lymphatic Endothelium Cell
,,Splenic Smooth Muscle Cell
CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",Naive CD4+ T Cell
CL:0000492,CD4-positive helper T cell,CD4+ T Cell
CL:0000900,"naive thymus-derived CD8-positive, alpha-beta T cell",Naive CD8+ T Cell
CL:0001050,"effector CD8-positive, alpha-beta T cell",CD8+ T Cell
CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",Cytotoxic T Cells
CL:0000815,regulatory T cell,T Regulatory Cell
CL:1000489,reticular cell of splenic cord,Fibroblastic Reticular Cell (FRC)
CL:0000818,transitional stage B cell,Transitional Immature B Cells
,,Cytotoxic Memory T Cell
CL:0000909,"CD8-positive, alpha-beta memory T cell",Non-Cytotoxic CD8+ Memory T Cell
CL:0000897,"CD4-positive, alpha-beta memory T cell",CD4+ Memory T Cell
CL:0000186,myofibroblast cell,Myofibroblasts
CL:0001058,"plasmacytoid dendritic cell, human",Plasmacytoid Dendritic Cell
CL:0000499,stromal cell,Splenic Stromal Cell (non-FRC/non-FDC)
CL:0002394,myeloid dendritic cell cDC1,cDC1 myeloid dendritic cell
CL:0002399,myeloid dendritic cell cDC2,cDC2 myeloid dendritic cell
,,DEC205+ DC
CL:0011031,monocyte-derived dendritic cell,Monocyte-Derived DC
CL:0000980,plasmablast,Plasmablast
CL:0000623,natural killer cell,NK Cell
CL:0000798,gamma-delta T cell,Gamma/Delta T cells
CL:1000413,endothelial cell of artery,Blood Endothelial Cells
CL:0002543,vein endothelial cell,Blood Endothelial Cells
,,Catecholaminergic Neuron
CL:0002138,endothelial cell of lymphatic vessel,Lymphatic Endothelium Cell
CL:0000186,myofibroblast cell,Myofibroblast
,,Subcapsular Dendritic Cell
CL:0002138,endothelial cell of lymphatic vessel,Lymphatic Endothelium Cell
CL:2000053,splenic endothelial cell,Splenic endothelial cell
CL:2000053,splenic endothelial cell,Splenic endothelial cell
,,Catecholaminergic Neuron
CL:0002138,endothelial cell of lymphatic vessel,Lymphatic Endothelium Cell
CL:0000186,myofibroblast cell,Myofibroblast
CL:0009078,thymic fibroblast type 1,thymic capsular fibroblast
CL:0000866,thymic macrophage,macrophage
CL:3000002,sympathetic noradrenergic neuron,sympathetic noradrenergic nerve
CL:0000071,blood vessel endothelial cell,blood endothelial cell
CL:3000002,sympathetic noradrenergic neuron,sympathetic noradrenergic nerve
CL:0001070,beige adipocyte,beige adipocyte
CL:0000866,thymic macrophage,macrophage
CL:0009079,thymic fibroblast type 2,thymic interlobular fibroblast
CL:0000071,blood vessel endothelial cell,blood endothelial cell
CL:3000002,sympathetic noradrenergic neuron,sympathetic noradrenergic nerve
CL:0000764,erythroid lineage cell,erythroid
CL:0000097,mast cell,mast cell
CL:0000771,eosinophil,eosinophil
CL:0009077,subcapsular thymic epithelial cell,subcapsular cortical epithelial cell
CL:0002425,early T lineage precursor,early thymic progenitor
CL:0009081,specified double negative thymocyte,double negative thymocyte 2
CL:0009082,committed double negative thymocyte,double negative thymocyte 3
CL:0009083,rearranging double negative thymocyte,double negative thymocyte 4
CL:0000883,thymic cortical macrophage,macrophage
CL:0000071,blood vessel endothelial cell,blood endothelial cell
CL:3000002,sympathetic noradrenergic neuron,sympathetic noradrenergic nerve
CL:0000809,"double-positive, alpha-beta thymocyte",double positive thymocyte
CL:0000942,thymic plasmacytoid dendritic cell,plasmacytoid dendritic cell
CL:0000764,erythroid lineage cell,erythroid
CL:0000071,blood vessel endothelial cell,blood endothelial cell
CL:3000002,sympathetic noradrenergic neuron,sympathetic noradrenergic nerve
CL:0002364,cortical thymic epithelial cell,cortical thymic epithelial cell
CL:0000970,unswitched memory B cell,memory B cell
CL:0000972,class switched memory B cell,memory B cell
CL:0000980,plasmablast,plasmablast
CL:0000786,plasma cell,plasma cell
CL:0000771,eosinophil,eosinophil
CL:0000576,monocyte,monocyte
CL:0002436,mature CD4 single-positive thymocyte,CD4+ T single positive thymocyte
CL:0002437,mature CD8 single-positive thymocyte,CD8+ T single positive thymocyte
CL:0001070,beige adipocyte,beige adipocyte
CL:0000071,blood vessel endothelial cell,blood endothelial cell
CL:0000071,blood vessel endothelial cell,blood endothelial cell
CL:3000002,sympathetic noradrenergic neuron,sympathetic noradrenergic nerve
CL:0000866,thymic macrophage,macrophage
CL:0002059,CD8alpha-positive thymic conventional dendritic cell,conventional dendritic cell 1
CL:0002460,CD8alpha-negative thymic conventional dendritic cell,conventional dendritic cell 2
CL:0000071,blood vessel endothelial cell,blood endothelial cell
CL:0000071,blood vessel endothelial cell,blood endothelial cell
CL:3000002,sympathetic noradrenergic neuron,sympathetic noradrenergic nerve
CL:0002138,endothelial cell of lymphatic vessel,lymphatic endothelial cell
CL:0009070,corticomedullary thymic epithelial cell,corticomedullary thymic epithelial cell
CL:0002436,mature CD4 single-positive thymocyte,CD4+ T single positive thymocyte
CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",cytotoxic CD4 T cell
CL:0000897,"CD4-positive, alpha-beta memory T cell",CD4+ T memory T cell
CL:0002437,mature CD8 single-positive thymocyte,CD8+ T single positive thymocyte
CL:0000909,"CD8-positive, alpha-beta memory T cell",CD8+ T memory
CL:0009068,CD8aa(I) thymocyte,CD8aa(I) thymocyte
CL:0009069,CD8aa(II) thymocyte,CD8aa(II) thymocyte
CL:0002038,T follicular helper cell,T follicular helper cell
CL:0002677,naive regulatory T cell,regulatory T cells
CL:0000798,gamma-delta T cell,gamma-delta T cell
CL:0000899,T-helper 17 cell,Th17 cell
CL:0000940,mucosal invariant T cell,mucosal associated invariant T cell
CL:0000914,immature NKT cell,immature NKT cell
CL:0002059,CD8alpha-positive thymic conventional dendritic cell,conventional dendritic cell 1
CL:0002460,CD8alpha-negative thymic conventional dendritic cell,conventional dendritic cell 2
CL:0000942,thymic plasmacytoid dendritic cell,plasmacytoid dendritic cell
CL:0000882,thymic medullary macrophage,macrophage
CL:0000788,naive B cell,naive B cell
CL:0001078,"group 3 innate lymphoid cell, human",group 3 innate lymphoid cell
CL:0000623,natural killer cell,natural killer cell
CL:0000771,eosinophil,eosinophil
CL:0000071,blood vessel endothelial cell,blood endothelial cell
CL:3000002,sympathetic noradrenergic neuron,sympathetic noradrenergic nerve
CL:0009071,medullary thymic epithelial cell type 1,medullary thymic epithelial cell type 1
CL:0009072,medullary thymic epithelial cell type 2,medullary thymic epithelial cell type 2
CL:0009073,medullary thymic epithelial cell type 3,medullary thymic epithelial cell type 3
CL:0009073,medullary thymic epithelial cell type 3,medullary thymic epithelial cell type 3
CL:0009074,medullary thymic epithelial cell type 4,medullary thymic epithelial cell type 4
CL:0009075,myo-medullary thymic epithelial cell,myo-medullary thymic epithelial cell
CL:0009076,neuro-medullary thymic epithelial cell,neuro-medullary thymic epithelial cell
CL:0002145,ciliated columnar cell of tracheobronchial tree,ciliated columnar cell of tracheobronchial tree
CL:1000223,lung neuroendocrine cell,lung neuroendocrine cell
CL:0002207,brush cell of trachea,tuft cell
CL:1000348,basal cell of epithelium of trachea,basal cell of epithelium of trachea
CL:1000329,tracheal goblet cell,tracheal goblet cell
CL:0019019,tracheobronchial smooth muscle cell,tracheobronchial smooth muscle cell
CL:1000330,serous cell of epithelium of trachea,serous cell of epithelium of trachea
CL:4033023,airway submucosal gland collecting duct epithelial cell,airway submucosal gland collecting duct epithelial cell
LMHA:00142,ciliated cell of terminal ciliated ducts of submucosal glands,ciliated cell of terminal ciliated ducts of submucosal glands
CL:4033024,airway submucosal gland duct basal cell,airway submucosal gland duct basal cell
CL:4033020,mucus secreting cell of trachea gland,mucus secreting cell of trachea gland
CL:4033021,myoepithelial cell of trachea gland,myoepithelial cell of trachea gland
CL:0019002,tracheobronchial chondrocyte,tracheobronchial chondrocyte
CL:0019002,tracheobronchial chondrocyte,tracheobronchial chondrocyte
CL:4033025,perichondrial fibroblast,perichondrial fibroblast
CL:4033008,vein endothelial cell of respiratory system,vein endothelial cell of respiratory system
CL:0019018,blood vessel smooth muscle cell,blood vessel smooth muscle cell
CL:1000413,endothelial cell of artery,endothelial cell of artery
CL:0019018,blood vessel smooth muscle cell,blood vessel smooth muscle cell
CL:1001428,ureter urothelial cell,urothelium
,,basal cell of ureter urothelium
CL:1001428,ureter urothelial cell,urothelium
,,intermediate cell of ureter urothelium
CL:1001428,ureter urothelial cell,urothelium
,,superficial cell of ureter urothelium
,,detrusor smooth muscle cell of ureter
CL:1000708,ureter adventitial cell,myofibroblast
,,myofibroblast cell of ureter
CL:1000308,fibrocyte of adventitia of ureter,fibroblast
,,PI16+ fibroblast cell of ureter
CL:1000308,fibrocyte of adventitia of ureter,fibroblast
,,DPT+ fibroblast cell of ureter
CL:1000708,ureter adventitial cell,fibroblast
,,lipofibroblast cell of ureter
CL:1000708,ureter adventitial cell,endothelium
,,endothelial cell of ureter
CL:1000708,ureter adventitial cell,smooth muscle
,,vascular smooth muscle cell of ureter
CL:1000708,ureter adventitial cell,smooth muscle
,,pericyte cell of ureter
CL:1001428,bladder urothelial cell,urothelium
,,basal cell of bladder urothelium
CL:1001428,bladder urothelial cell,urothelium
,,intermediate cell of bladder urothelium
CL:1001428,bladder urothelial cell,urothelium
,,superficial cell of bladder urothelium
CL:0002597,smooth muscle cell of bladder,smooth muscle
,,detrusor smooth muscle cell of bladder
CL:1001319,bladder cell,myofibroblast
,,myofibroblast cell of bladder
CL:1001319,bladder cell,fibroblast
,,PI16+ fibroblast cell of bladder
CL:1001319,bladder cell,fibroblast
,,DPT+ fibroblast cell of bladder
CL:1001319,bladder cell,fibroblast
,,lipofibroblast cell of bladder
CL:2000040,bladder microvascular endothelial cell,endothelium
,,endothelial cell of bladder
CL:0002597,smooth muscle cell of bladder,smooth muscle
,,vascular smooth muscle cell of bladder
CL:0002597,smooth muscle cell of bladder,smooth muscle
,,pericyte cell of bladder
,,endothelial cell
,,endothelial cell
,,endothelial cell
,,endothelial cell
,,endothelial cell
,,endothelial cell
,,endothelial cell
,,endothelial cell
,,endothelial cell
,,endothelial cell
,,endothelial cell
,,endothelial cell
,,endocervical epithelial cell
,,endothelial cell
,,endothelial cell
,,endothelial cell
,,endothelial cell
,,endothelial cell
,,endothelial cell
,,uterine smooth muscle type I cell
,,uterine smooth muscle type II cell
,,SOX9+ epithelial cell
,,ciliated epithelial cell
,,glandular epithelial cell
,,luminal epithelial cell
,,stromal cell
,,uterine smooth muscle type II cell
,,perivascular support cell
,,macrophage
,,lymphocyte
,,uterine natural killer cell
,,uterine dendritic cells
,,B cell
,,T cell
,,innate lymphoid cell
,,mast cell
,,endothelial cell
,,uterine smooth muscle type I cell
,,uterine smooth muscle type II cell
,,SOX9+ epithelial cell
,,ciliated epithelial cell
,,glandular epithelial cell
,,luminal epithelial cell
,,stromal cell
,,uterine smooth muscle type II cell
,,perivascular support cell
,,macrophage
,,lymphocyte
,,uterine natural killer cell
,,uterine dendritic cells
,,B cell
,,T cell
,,innate lymphoid cell
,,mast cell
,,endothelial cell
,,uterine smooth muscle type I cell
,,uterine smooth muscle type II cell
,,SOX9+ epithelial cell
,,ciliated epithelial cell
,,glandular epithelial cell
,,luminal epithelial cell
,,stromal cell
,,uterine smooth muscle type II cell
,,perivascular support cell
,,macrophage
,,lymphocyte
,,uterine natural killer cell
,,uterine dendritic cells
,,B cell
,,T cell
,,innate lymphoid cell
,,mast cell
,,endothelial cell
,,uterine smooth muscle type I cell
,,uterine smooth muscle type II cell
,,SOX9+ epithelial cell
,,ciliated epithelial cell
,,glandular epithelial cell
,,luminal epithelial cell
,,stromal cell
,,uterine smooth muscle type II cell
,,perivascular support cell
,,macrophage
,,lymphocyte
,,uterine natural killer cell
,,uterine dendritic cells
,,B cell
,,T cell
,,innate lymphoid cell
,,mast cell
,,endothelial cell
,,uterine smooth muscle type I cell
,,uterine smooth muscle type II cell
,,SOX9+ epithelial cell
,,ciliated epithelial cell
,,glandular epithelial cell
,,luminal epithelial cell
,,stromal cell
,,uterine smooth muscle type II cell
,,perivascular support cell
,,macrophage
,,lymphocyte
,,uterine natural killer cell
,,uterine dendritic cells
,,B cell
,,T cell
,,innate lymphoid cell
,,mast cell
,,endothelial cell
,,uterine smooth muscle type I cell
,,uterine smooth muscle type II cell
,,SOX9+ epithelial cell
,,ciliated epithelial cell
,,glandular epithelial cell
,,luminal epithelial cell
,,stromal cell
,,uterine smooth muscle type II cell
,,perivascular support cell
,,macrophage
,,lymphocyte
,,uterine natural killer cell
,,uterine dendritic cells
,,B cell
,,T cell
,,innate lymphoid cell
,,mast cell
,,endothelial cell
,,uterine smooth muscle type I cell
,,uterine smooth muscle type II cell
,,SOX9+ epithelial cell
,,ciliated epithelial cell
,,glandular epithelial cell
,,luminal epithelial cell
,,stromal cell
,,uterine smooth muscle type II cell
,,perivascular support cell
,,macrophage
,,lymphocyte
,,uterine natural killer cell
,,uterine dendritic cells
,,B cell
,,T cell
,,innate lymphoid cell
,,mast cell
,,endothelial cell
,,uterine smooth muscle type I cell
,,uterine smooth muscle type II cell
,,SOX9+ epithelial cell
,,ciliated epithelial cell
,,glandular epithelial cell
,,luminal epithelial cell
,,stromal cell
,,uterine smooth muscle type II cell
,,perivascular support cell
,,macrophage
,,lymphocyte
,,uterine natural killer cell
,,uterine dendritic cells
,,B cell
,,T cell
,,innate lymphoid cell
,,mast cell
,,endothelial cell
,,uterine smooth muscle type I cell
,,uterine smooth muscle type II cell
,,SOX9+ epithelial cell
,,ciliated epithelial cell
,,glandular epithelial cell
,,luminal epithelial cell
,,stromal cell
,,uterine smooth muscle type II cell
,,perivascular support cell
,,macrophage
,,lymphocyte
,,uterine natural killer cell
,,uterine dendritic cells
,,B cell
,,T cell
,,innate lymphoid cell
,,mast cell
,,endothelial cell
,,uterine smooth muscle type I cell
,,uterine smooth muscle type II cell
,,SOX9+ epithelial cell
,,ciliated epithelial cell
,,glandular epithelial cell
,,luminal epithelial cell
,,stromal cell
,,uterine smooth muscle type II cell
,,perivascular support cell
,,macrophage
,,lymphocyte
,,uterine natural killer cell
,,uterine dendritic cells
,,B cell
,,T cell
,,innate lymphoid cell
,,mast cell
,,endothelial cell
,,uterine smooth muscle type I cell
,,uterine smooth muscle type II cell
,,SOX9+ epithelial cell
,,ciliated epithelial cell
,,glandular epithelial cell
,,luminal epithelial cell
,,stromal cell
,,uterine smooth muscle type II cell
,,perivascular support cell
,,macrophage
,,lymphocyte
,,uterine natural killer cell
,,uterine dendritic cells
,,B cell
,,T cell
,,innate lymphoid cell
,,mast cell
,,endothelial cell
,,uterine smooth muscle type I cell
,,uterine smooth muscle type II cell
,,SOX9+ epithelial cell
,,ciliated epithelial cell
,,glandular epithelial cell
,,luminal epithelial cell
,,stromal cell
,,uterine smooth muscle type II cell
,,perivascular support cell
,,macrophage
,,lymphocyte
,,uterine natural killer cell
,,uterine dendritic cells
