organ,id,rdfs_label,name
brain,PCL:0015090,Exc L3-5 RORB LNX2 primary motor cortex glutamatergic neuron (Hsap),Exc L3-5 RORB LNX2
brain,PCL:0015091,Exc L3-5 RORB RPRM primary motor cortex glutamatergic neuron (Hsap),Exc L3-5 RORB RPRM
brain,PCL:0015092,Exc L5 RORB MED8 primary motor cortex glutamatergic neuron (Hsap),Exc L5 RORB MED8
brain,PCL:0015093,Exc L5 THEMIS FGF10 primary motor cortex glutamatergic neuron (Hsap),Exc L5 THEMIS FGF10
brain,PCL:0015094,Exc L6 THEMIS LINC00343 primary motor cortex glutamatergic neuron (Hsap),Exc L6 THEMIS LINC00343
brain,PCL:0015095,Exc L6 THEMIS SLN primary motor cortex glutamatergic neuron (Hsap),Exc L6 THEMIS SLN
brain,PCL:0015096,Exc L6 THEMIS SNTG2 primary motor cortex glutamatergic neuron (Hsap),Exc L6 THEMIS SNTG2
brain,PCL:0015097,Exc L5-6 THEMIS SMYD1 primary motor cortex glutamatergic neuron (Hsap),Exc L5-6 THEMIS SMYD1 (L6 IT Car3)
brain,PCL:0015098,Exc L5-6 FEZF2 OR1L8 primary motor cortex glutamatergic neuron (Hsap),Exc L5-6 FEZF2 OR1L8
brain,PCL:0015099,Exc L5 THEMIS LINC01116 primary motor cortex glutamatergic neuron (Hsap),Exc L5 THEMIS LINC01116
brain,PCL:0015100,Exc L5 THEMIS RGPD6 primary motor cortex glutamatergic neuron (Hsap),Exc L5 THEMIS RGPD6
brain,PCL:0015101,Exc L5-6 FEZF2 C9orf135-AS1 primary motor cortex glutamatergic neuron (Hsap),Exc L5-6 FEZF2 C9orf135-AS1
brain,PCL:0015102,Exc L5-6 FEZF2 FILIP1L primary motor cortex glutamatergic neuron (Hsap),Exc L5-6 FEZF2 FILIP1L
brain,PCL:0015103,Exc L5-6 FEZF2 SH2D1B primary motor cortex glutamatergic neuron (Hsap),Exc L5-6 FEZF2 SH2D1B
brain,PCL:0015104,Exc L6 FEZF2 PDYN primary motor cortex glutamatergic neuron (Hsap),Exc L6 FEZF2 PDYN
brain,PCL:0015105,Exc L6 FEZF2 FFAR4 primary motor cortex glutamatergic neuron (Hsap),Exc L6 FEZF2 FFAR4
brain,PCL:0015106,Exc L6 FEZF2 PROKR2 primary motor cortex glutamatergic neuron (Hsap),Exc L6 FEZF2 PROKR2
brain,PCL:0015107,Exc L5-6 FEZF2 CFTR primary motor cortex glutamatergic neuron (Hsap),Exc L5-6 FEZF2 CFTR
brain,PCL:0015108,Exc L6 FEZF2 KLK7 primary motor cortex glutamatergic neuron (Hsap),Exc L6 FEZF2 KLK7
brain,PCL:0015109,Exc L6 FEZF2 POGK primary motor cortex glutamatergic neuron (Hsap),Exc L6 FEZF2 POGK
brain,PCL:0015110,Exc L5 FEZF2 CSN1S1 primary motor cortex glutamatergic neuron (Hsap),Exc L5 FEZF2 CSN1S1
brain,PCL:0015111,Exc L3-5 FEZF2 ASGR2 primary motor cortex glutamatergic neuron (Hsap),Exc L3-5 FEZF2 ASGR2
brain,PCL:0015112,Exc L3-5 FEZF2 LINC01107 primary motor cortex glutamatergic neuron (Hsap),Exc L3-5 FEZF2 LINC01107
brain,PCL:0015113,Exc L5 FEZF2 PKD2L1 primary motor cortex glutamatergic neuron (Hsap),Exc L5 FEZF2 PKD2L1
brain,PCL:0015114,Exc L5 FEZF2 NREP-AS1 primary motor cortex glutamatergic neuron (Hsap),Exc L5 FEZF2 NREP-AS1
brain,PCL:0015115,Exc L5 FEZF2 RNF144A-AS1 primary motor cortex glutamatergic neuron (Hsap),Exc L5 FEZF2 RNF144A-AS1
brain,PCL:0015116,Exc L5-6 FEZF2 IFNG-AS1 primary motor cortex glutamatergic neuron (Hsap),Exc L5-6 FEZF2 IFNG-AS1
brain,PCL:0015117,Exc L5-6 FEZF2 LPO primary motor cortex glutamatergic neuron (Hsap),Exc L5-6 FEZF2 LPO
brain,PCL:0015118,OPC L1-6 PDGFRA COL20A1 primary motor cortex oligodendrocyte precursor cell (Hsap),OPC L1-6 PDGFRA COL20A1
brain,PCL:0015079,Oligo L2-6 OPALIN MAP6D1 primary motor cortex oligodendrocyte (Hsap),Oligo L2-6 OPALIN MAP6D1
brain,PCL:0015119,Oligo L3-6 OPALIN-like ENPP6 primary motor cortex oligodendrocyte (Hsap),Oligo L3-6 OPALIN ENPP6
brain,PCL:0015120,Oligo L2-6 OPALIN FTH1P3 primary motor cortex oligodendrocyte (Hsap),Oligo L2-6 OPALIN FTH1P3
brain,PCL:0015121,Oligo L5-6 OPALIN LDLRAP1 primary motor cortex oligodendrocyte (Hsap),Oligo L5-6 OPALIN LDLRAP1
brain,PCL:0015122,Astro L1-6 FGFR3 AQP1 primary motor cortex astrocyte (Hsap),Astro L1-6 FGFR3 AQP1
brain,PCL:0015123,Astro L1 FGFR3 SERPINI2 primary motor cortex astrocyte (Hsap),Astro L1 FGFR3 SERPINI2
brain,PCL:0015124,Astro L1-6 FGFR3 PLCG1 primary motor cortex astrocyte (Hsap),Astro L1-6 FGFR3 PLCG1
brain,PCL:0015125,Endo L2-5 NOSTRIN SRGN primary motor cortex endothelial cell (Hsap),Endo L2-5 NOSTRIN SRGN
brain,PCL:0015126,VLMC L1-5 PDGFRA COLEC12 primary motor cortex vascular leptomeningeal cell (Hsap),VLMC L1-5 PDGFRA COLEC12
brain,PCL:0015127,Micro L1-6 TYROBP CD74 primary motor cortex microglial cell (Hsap),Micro L1-6 TYROBP CD74
eye,CL:0000540,Neuron,Neuron
eye,CL:0000099,Interneuron,Interneuron
eye,CL:0000561,Amacrine Cell,Amacrine Cell
eye,CL:0000561,Amacrine Cell,Amacrine cell
eye,CL:0011005,GABAergic interneuron,GABAergic interneuron
eye,,,glutamic acid decarboxylase 65 cell
eye,CL:4030028,glycinergic amacrine cell,Glycinergic Amacrine Cell
eye,,,A8 bistratified small-field cell
eye,CL:0004252,medium field retinal amacrine cell,medium-field cell
eye,CL:0004253,wide field retinal amacrine cell,wide field cell
eye,,,polyaxonal amacrine cell
eye,,,semilunar type 1 cell
eye,,,semilunar type 3 cell
eye,CL:0004219,A2 amacrine cell,A2 cell
eye,,,semilunar cell
eye,CL:0004232,starburst amacrine cell,starburst amacrine cell
eye,CL:0000748,retinal bipolar neuron,Bipolar Cell
eye,CL:0000748,retinal bipolar neuron,Bipolar cell
eye,CL:0000749,ON-bipolar cell,ON Bipolar cell
eye,CL:4033019,ON-blue cone bipolar cell,blue cone bipolar cell
eye,CL:0000750,OFF-bipolar cell,OFF Bipolar cell
eye,CL:4033027,diffuse bipolar 1 cell,Diffuse bipolar 1 (DB1)
eye,CL:4033028,diffuse bipolar 2 cell,Diffuse bipolar 2 cell
eye,CL:4033029,diffuse bipolar 3a cell,Diffuse bipolar 3a cell
eye,CL:4033030,diffuse bipolar 3b cell,Diffuse bipolar 3b cell
eye,CL:4033031,diffuse bipolar 4 cell,Diffuse bipolar 4 cell
eye,CL:4033032,diffuse bipolar 6 cell,Diffuse bipolar 6 cell
eye,CL:4033033,flat midget bipolar cell,Flat midget bipolar cell
eye,CL:4033034,invaginating midget bipolar cell,invaginating bipolar cell
eye,CL:0000751,rod bipolar cell,rod bipolar cell
eye,CL:0000287,eye photoreceptor cell,photoreceptor
eye,CL:0000573,retinal cone cell,retinal cone cell
eye,CL:0002585,retinal blood vessel endothelial cell,Endothelial Cell
eye,CL:0000540,neuron,Neuron
eye,CL:0000740,retinal ganglion cell,Ganglion cell
eye,CL:4023188,Midget ganglion cell of retina,Midget cell
eye,CL:4023189,Parasol ganglion cell of retina,Parasol cell
eye,CL:0011004,lens fiber cell,lens fiber cell
eye,CL:0002228,primary lens fiber,primary lens fiber
eye,CL:0000745,retina horizontal cell,Horizontal Cell
eye,CL:0002224,lens epithelial cell,lens epithelial cell
eye,CL:0002225,secondary lens fiber,mature fiber cell
eye,CL:0000129,microglial cell,microglial cell
eye,CL:0000636,Mueller cell,Muller glia
eye,CL:0008034,mural cell,Mural Cell
eye,CL:0000669,pericyte,Pericyte
eye,CL:0000287,eye photoreceptor cell,Photoreceptor
eye,CL:0000604,retinal rod cell,retinal rod cell
eye,CL:0002586,retinal pigment epithelial cell,retinal pigmented epithelial cell
eye,CL:0000132,corneal endothelial cell,corneal endothelial cell
eye,CL:0002363,keratocyte,keratocyte
eye,CL:0017004,telocyte,telocyte
eye,CL:0000575,corneal epithelial cell,corneal epithelial cell
eye,CL:0002304,non-pigmented ciliary epithelial cell,non-pigmented ciliary epithelial cell
eye,CL:0000066,epithelial cell,epithelial cell
eye,CL:0002565,iris pigment epithelial cell,iris pigment epithelial cell
eye,CL:0002303,pigmented ciliary epithelial cell,pigmented ciliary epithelial cell
eye,,,glial cell
eye,,,limbal stem cells
fallopian_tube,,,Fibroblast
fallopian_tube,,,fibroblast-mesenchymal cell
fallopian_tube,,,macrophage
fallopian_tube,,,CD8+ T-cells
fallopian_tube,,,Natural killer cell
fallopian_tube,,,CD4+ T-cell
fallopian_tube,,,Langerhans cell
fallopian_tube,,,monocyte
fallopian_tube,,,dendritic cell
fallopian_tube,,,mast cell
fallopian_tube,,,B cell
fallopian_tube,,,plasma cell
fallopian_tube,,,neutrophil
fallopian_tube,,,Endothelial cell
fallopian_tube,,,epithelial cell
fallopian_tube,,,intercalary cell
fallopian_tube,,,ciliated epithelial cell
fallopian_tube,,,secretory epithelial cell
heart,CL:1000477,cardiac pacemaker cell of sinoatrial node,pacemaker cell
heart,CL:1000413,endothelial cell of artery,endothelial cell
heart,CL:0002592,smooth muscle cell of the coronary artery,smooth muscle cell
heart,CL:0000057,fibroblast,fibroblast
heart,CL:0000746,cardiac muscle cell,cardiomyocyte
heart,CL:2000067,cardiac atrium fibroblast,fibroblast
heart,CL:0000235,macrophage,macrophage
heart,CL:0002573,Schwann cell,Schwann Cell
heart,CL:0000097,mast cell,mast cell
heart,CL:0002138,lymphatic endothelial cell,lymphatic endothelial cell
heart,CL:0000236,B cell,B lymphocyte
heart,CL:0000914,immature NK T cell,NK/T lymphocyte
heart,CL:0001065,Innate lymphoid cell,Innate lymphoid cell
heart,CL:0002350,endocardial cell,endocardial cell
heart,CL:0010008,cardiac endothelial cell,endothelial cell
heart,CL:0000359,vascular associated smooth muscle cell,smooth muscle cell
heart,CL:0000669,pericyte,pericyte
heart,CL:0017004,telocyte,telocyte (interstitial like cell of cajal)
heart,CL:0000542,lymphocyte,lymphocyte
heart,CL:0001056,"dendritic cell, human",dendritic cell
heart,CL:0000136,fat cell,adipocyte
heart,CL:0001065,innate lymphoid cell,ILC
heart,CL:0002350,endocardial cell,endocardial
heart,CL:0000071,blood vessel endothelial cell,endothelial cell
heart,CL:0002144,capillary endothelial cell,capillary endothelial cell
heart,CL:0002068,Purkinje myocyte,Purkinje fiber cell
heart,CL:2000066,cardiac ventricle fibroblast,fibroblast
heart,CL:0000097,mast cell ,mast cell
heart,CL:0000071,blood vessel endothelial cell,smooth muscle cell
heart,CL:1000477,cardiac pacemaker cell of sinoatrial node,pacemaker cardiomyocyte
heart,,,valve interstitial cell
heart,CL:0000077,mesothelial cell,mesothelial cell
heart,CL:1000309,epicardial adipocyte,adipocyte
kidney,,,capsule mesenchymal stromal cell
kidney,CL:0000653,podocyte,Podocyte
kidney,CL:0000653,glomerular visceral epithelial cell,Podocyte
kidney,CL:1000714,kidney cortex collecting duct principal cell,Cortical Collecting Duct Principal Cell
kidney,CL:1001108,kidney loop of Henle medullary thick ascending limb epithelial cell,Medullary Thick Ascending Limb Cell
kidney,CL:4030013,kidney loop of Henle long descending thin limb outer medulla epithelial cell,Descending Thin Limb Cell Type 2
kidney,CL:1001285,vasa recta descending limb cell,Descending Vasa Recta Endothelial Cell
kidney,CL:1000718,kidney inner medulla collecting duct principal cell,Inner Medullary Collecting Duct Cell
kidney,CL:1000452,parietal epithelial cell,Parietal Epithelial Cell
kidney,CL:1001005,glomerular capillary endothelial cell,Glomerular Capillary Endothelial Cell
kidney,CL:1000742,glomerular mesangial cell,Mesangial Cell
kidney,CL:0002306,epithelial cell of proximal tubule,Proximal Tubule Epithelial Cell
kidney,CL:4030009,epithelial cell of proximal tubule segment 1,Proximal Tubule Epithelial Cell Segment 1
kidney,CL:4030010,epithelial cell of proximal tubule segment 2,Proximal Tubule Epithelial Cell Segment 2
kidney,CL:4030011,epithelial cell of proximal tubule segment 3,Proximal Tubule Cell Epithelial Segment 3
kidney,CL:1001111,kidney loop of Henle thin descending limb epithelial cell,Descending Thin Limb Cell
kidney,CL:4030012,kidney loop of Henle short descending thin limb epithelial cell,Descending Thin Limb Cell Type 1
kidney,CL:4030014,kidney loop of Henle long descending thin limb inner medulla epithelial cell,Descending Thin Limb Cell Type 3
kidney,CL:1001107,kidney loop of Henle thin ascending limb epithelial cell,Ascending Thin Limb Cell
kidney,CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,Thick Ascending Limb Cell
kidney,CL:1001109,kidney loop of Henle cortical thick ascending limb epithelial cell,Cortical Thick Ascending Limb Cell
kidney,CL:1000850,macula densa epithelial cell,Macula Densa cell
kidney,CL:1000849,kidney distal convoluted tubule epithelial cell,Distal Convoluted Tubule Cell
kidney,CL:4030016,epithelial cell of early distal convoluted tubule,Distal Convoluted Tubule Cell Type 1
kidney,CL:4030017,epithelial cell of late distal convoluted tubule,Distal Convoluted Tubule Cell Type 2
kidney,CL:1000768,kidney connecting tubule epithelial cell,Connecting Tubule Cell
kidney,CL:4030018,kidney connecting tubule principal cell,Connecting Tubule Principal Cell
kidney,CL:4030019,kidney connecting tubule intercalated cell,Connecting Tubule Intercalated Cell
kidney,CL:4030020,kidney connecting tubule alpha-intercalated cell,Connecting Tubule Intercalated Cell Type A
kidney,CL:4030021,kidney connecting tubule beta-intercalated cell,Intercalated Cell Type B
kidney,CL:1000454,kidney collecting duct epithelial cell,Collecting Duct Cell
kidney,CL:1001431,kidney collecting duct principal cell,Collecting Duct Principal Cell
kidney,CL:1000716,kidney outer medulla collecting duct principal cell,Outer Medullary Collecting Duct Principal Cell
kidney,CL:1000718,kidney inner medulla collecting duct,Inner Medullary Collecting Duct Cell
kidney,,,Transitional principal-intercalated cell
kidney,CL:1001432,kidney collecting duct intercalated cell,Collecting Duct Intercalated Cell
kidney,CL:4030015,kidney collecting duct alpha-intercalated cell,Collecting Duct Intercalated Cell Type A
kidney,CL:1000715,kidney cortex collecting duct intercalated cell,Cortical Collecting Duct Intercalated Cell Type A
kidney,CL:1000717,kidney outer medulla collecting duct intercalated cell,Outer Medullary Collecting Duct Intercalated Cell Type A
kidney,CL:0002201,renal beta-intercalated cell,Intercalated Cell Type B
kidney,CL:1000715,kidney cortex collecting duct intercalated cell,Cortical Collecting Duct Intercalated Cell Type B
kidney,CL:0000115,endothelial cell,Endothelial Cell
kidney,CL:1001096,kidney afferent arteriole endothelial cell,Afferent Arteriole Endothelial Cell
kidney,CL:1001099,kidney efferent arteriole endothelial cell,Efferent Arteriole Endothelial cell
kidney,CL:1001033,peritubular capillary endothelial cell,Peritubular Capillary Endothelial Cell
kidney,CL:1001131,vasa recta ascending limb cell,Ascending Vasa Recta Endothelial Cell
kidney,CL:0002138,endothelial cell of lymphatic vessel,Lymphatic Endothelial Cell
kidney,CL:1001318,renal interstitial pericyte,Vascular Smooth Muscle Cell/Pericyte (general)
kidney,CL:0019018,blood vessel smooth muscle cell,Vascular Smooth Muscle Cell
kidney,CL:0000648,kidney granular cell,Juxtaglomerular granular cell (Renin positive)
kidney,CL:1000692,kidney interstitial fibroblast,Fibroblast
kidney,CL:4030022,renal medullary fibroblast,Medullary Fibroblast
kidney,CL:1000691,kidney interstitial myofibroblast,Myofibroblast
kidney,CL:0000738,Leukocyte,
kidney,CL:1000695,kidney interstitial alternatively activated macrophage,M2-Macrophage
kidney,CL:0000875,non-classical monocyte,non Classical Monocyte
kidney,CL:0000623,natural killer cell,Natural Killer Cell
kidney,CL:0000814,mature NK T cell,Natural Killer T Cell
kidney,CL:0001056,"dendritic cell, human",Dendritic Cell (general)
kidney,CL:0000990,conventional dendritic cell,Dendritic Cell (classical)
kidney,CL:0001058,"plasmacytoid dendritic cell, human",Dendritic Cell (plasmatoid)
kidney,CL:0000576,monocyte,Monocyte
kidney,,,Monocyte Derived Cell
kidney,CL:0000084,T cell,T Cell
kidney,CL:0000910,cytotoxic T cell,Cytotoxic T Cell
kidney,CL:0000815,regulatory T cell,regulatory T cell
kidney,CL:0000236,B cell,B cell
kidney,CL:0000786,plasma cell,Plasma cell
kidney,CL:0000775,neutrophil,Neutrophil
kidney,CL:0000097,mast cell,Mast cell
kidney,CL:1000597,papillary tips cell,Papillary Tip Epithelial Cell
knee,CL:1001607,articular chondrocyte,articular chondrocyte
knee,,,Deep Superficial
knee,,,Rounded Chondrocytes
knee,CL:0000744,columnar chondrocyte,Columnar Chondrocytes
knee,,,Prehypertrophic Chondrocytes
knee,CL:0000743,hypertrophic chondrocyte,hypertrophic chondrocyte
knee,CL:0000743,hypertrophic chondrocyte,Hypertrophic Chondrocytes
knee,,,Residual Hypertrophic Chondrocytes
knee,CL:0000137,osteocyte,Osteocytes
knee,CL:0000137,osteocyte,osteocyte
knee,CL:0000062,osteoblast,Osteoblasts
knee,CL:0000062,osteoblast,osteoblast
knee,,,Bone lIning Cells
knee,CL:0000092,osteoclast,Osteoclasts
knee,CL:0000779,multinuclear osteoclast,multinuclear osteoclast
knee,,,Preosteoclasts
knee,CL:0000778,mononuclear osteoclast,mononuclear osteoclast
knee,,,vascular endothelial cells
knee,CL:2000008,microvascular endothelial cell,microvascular endothelial cell
knee,,,perivascular cells
knee,CL:0000669,pericyte cell,pericyte cell
knee,CL:0007010,preosteoblast,Preosteoblast
knee,CL:0007010,preosteoblast,preosteoblast
knee,,,sinusoidal cells
knee,CL:0002262,endothelial cell of sinusoid,endothelial cell of sinusoid
knee,,,autonomic neuronal cells
knee,,,Marrow Adipocytes
knee,CL:0000136,fat cell,fat cell
large_intestine,CL:0002071,enterocyte of epithelium of large intestine,absorptive
large_intestine,CL:1000321,large intestine crypt goblet cell,goblet
large_intestine,CL:0009016,intestinal crypt stem cell of large intestine,epithelial stem cell
large_intestine,CL:0009009,paneth cell of epithelium of large intestine,Paneth
large_intestine,CL:0000165,neuroendocrine cell,neuroendocrine
large_intestine,CL:0009011,transit amplifying cell of large intestine,transient amplifying cell
large_intestine,CL:0019032,intestinal tuft cell,tuft cell
large_intestine,CL:0000915,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",surface intraepithelial CD8+ alph alpha positive alpha/beta lymphocyte
large_intestine,CL:0000802,"CD8-alpha alpha positive, gamma-delta intraepithelial T cell",surface intraepithelial CD8+ lymphocyte gamma/delta
large_intestine,CL:0000796,"CD8-alpha-beta-positive, alpha-beta intraepithelial T cell",surface intraepithelial CD8+ alph beta positive alpha/beta lymphocyte
large_intestine,CL:0000793,"CD4-positive, alpha-beta intraepithelial T cell",surface intraepithelial CD4+ lymphocyte
large_intestine,CL:0000935,"CD4-negative, CD8-negative, alpha-beta intraepithelial T cell",surface intraepithelial CD4-CD8- lymphocyte alpha/beta
large_intestine,CL:0000041,mature eosinophil,eosinophil
large_intestine,,,subepithelial membrane
large_intestine,,,pericryptal fibroblastic sheath
large_intestine,CL:0002144,capillary endothelial cell,capillary endothelium
large_intestine,CL:0002138,endothelial cell of lymphatic vessel,lymphatic endothelium
large_intestine,CL:0000669,pericyte cell,pericyte
large_intestine,CL:0000186,myofibroblast cell,myofibroblast
large_intestine,CL:0000057,fibroblast,fibroblast
large_intestine,CL:0002573,Schwann cell,nerve/schwann cell
large_intestine,,,ganglion
large_intestine,CL:0000165,neuroendocrine cell,neuroendocrine cell
large_intestine,CL:0000682,M cell of gut,M cell
large_intestine,CL:0009018,lymphocyte of large intestine lamina propria,B cell
large_intestine,CL:0009018,lymphocyte of large intestine lamina propria,CD4+ T cell
large_intestine,CL:0009018,lymphocyte of large intestine lamina propria,regulatory CD4+ T cell
large_intestine,CL:0009018,macrophage,CD8+ T cell
large_intestine,CL:0000235,macrophage,macrophage
large_intestine,CL:0009018,lymphocyte of large intestine lamina propria,NK cell
large_intestine,CL:0002138,endothelial cell of lymphatic vessel,ILF lymphatic endothelium
large_intestine,CL:0002652,endothelial cell of high endothelial venule,ILV high endothelial venule endothelium
large_intestine,CL:0000786,plasma cell,plasma cell
large_intestine,CL:0009018,lymphocyte of large intestine lamina propria,CD8+ T cell
large_intestine,CL:0000097,mast cell,mast cell
large_intestine,CL:0000096,mature neutrophil,neutrophil (normally intravascular only)
large_intestine,CL:0000451,dendritic cell,dendritic cell
large_intestine,CL:0009018,lymphocyte of large intestine lamina propria,innate lymphoid cell
large_intestine,CL:0002573,Schwann cell,nerve
large_intestine,CL:0000136,fat cell,adipocyte
large_intestine,CL:1000412,endothelial cell of arteriole,arteriole endothelium
large_intestine,CL:1000414,endothelial cell of venule,venule endothelium
large_intestine,CL:0002088,interstitial cell of Cajal,interstitial cell of Cajal
large_intestine,CL:1000279,,muscle
large_intestine,CL:1000279,smooth muscle cell of large intestine,muscle
large_intestine,CL:1000457,mesothelial cell of visceral peritoneum,mesothelial cell
large_intestine,CL:0009009,paneth cell of colon,Paneth
large_intestine,CL:0000165,,neuroendocrine
large_intestine,CL:0009011,transit amplifying cell of colon,transient amplifying cell
large_intestine,CL:0000915,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",surface intraepithelial CD8+ alpha alpha positive alpha/beta lymphocyte
large_intestine,CL:0000796,"CD8-alpha-beta-positive, alpha-beta intraepithelial T cell",surface intraepithelial CD8+ alpha beta positive alpha/beta lymphocyte
large_intestine,CL:0000165,,neuroendocrine cell
large_intestine,CL:0000786,,plasma cell
large_intestine,CL:0000096,,neutrophil (normally intravascular only)
large_intestine,CL:0009009,,Paneth
large_intestine,CL:0009011,,transient amplifying cell
large_intestine,CL:0019032,,tuft cell
large_intestine,CL:0009018,,NK cell
large_intestine,CL:0009018,,B cell
large_intestine,CL:0000192,smooth muscle,smooth muscle
large_intestine,CL:0000244,,transitional
large_intestine,CL:0000146,,columnar
large_intestine,CL:0000240,,squamous
large_intestine,CL:0000453,Langerhans cell,langerhans cells
large_intestine,CL:0000148,melanocyte,melanocyte
large_intestine,CL:0000242,Merkel cell,Merkel
large_intestine,CL:0000312,keratinocyte,keratinocyte
large_intestine,CL:0000453,Langerhans cell,langerhans
large_intestine,CL:0000317,sebum secreting cell,sebocyte
large_intestine,CL:0000434,eccrine cell,eccrine
large_intestine,CL:1000417,myoepithelial cell of sweat gland,myoepithelial
large_intestine,CL:0000033,apocrine cell,apocrine
large_intestine,CL:0000545,T-helper 1 cell,T helper
large_intestine,CL:0000910,cytotoxic T cell,T killer
large_intestine,CL:0000815,regulatory T cell,T reg
large_intestine,CL:0000236,B cell,B cell
large_intestine,CL:0002573,Schwann cell,schwann cell
large_intestine,CL:0002576,perineural cell,perineurial cell
large_intestine,CL:1000412,endothelial cell of arteriole,arteriole endothelial cell
large_intestine,CL:0000359,vascular associated smooth muscle cell,perivascular smooth muscle cell
large_intestine,CL:0002292,type I cell of carotid body,glomus cell
large_intestine,CL:0002042,immature NK T cell stage IV,lymphatic endothelium
large_intestine,CL:0002543,vein endothelial cell,venous endothelium
large_intestine,CL:0000188,cell of skeletal muscle,skeletal muscle
liver,CL:1000398,endothelial cell of hepatic sinusoid,liver sinusoid endothelial cell
liver,CL:0000091,Kupffer Cell,Kupffer cell
liver,CL:0000632,hepatic stellate cell,quiescent hepatic stellate cell
liver,,,Immune cell
liver,CL:0000182,hepatocyte,hepatocyte
liver,CL:0019026,periportal region hepatocyte,periportal hepatocyte
liver,CL:0019029,centrilobular region hepatocyte,pericentral hepatocyte
liver,CL:0019028,midzonal region hepatocyte,mid zone hepatocyte
liver,CL:0002543,vein endothelial cell,endothelial cell
liver,CL:0000241,stratified cuboidal epithelial cell,cuboidal cell (Small cholangiocytes are cuboidal)
liver,CL:0000075,columnar/cuboidal epithelial cell,columnar cell ( larger cholangiocytes are more columnar) has ciliae
liver,CL:0000526,afferent neuron cell,neuron cell
liver,CL:1000413,endothelial cell of artery,endothelial cell
liver,CL:0019018,blood vessel smooth muscle cell,smooth muscle cell
liver,,hepatic portal fibroblast,portal fibroblast
liver,CL:0002196,Hepatic oval cell,hepatic oval cell 
liver,,,hepatic progenitor cell
liver,CL:0002138,lymphatic endothelial cell,hepatic lymphatic endothelial cell
liver,CL:0001056,human Dendritic cell,conventional Dendritic cell
liver,CL:0000990,conventional dendritic cell,Conventional DC 1
liver,CL:0002399,CD1c+ myeloid dendritic cell,Conventional DC 2
liver,CL:0000784,plasmacytoid dendritic cell,plasmacytoid Dendritic cell
liver,,,CD8 TRm (residence memory)
liver,CL:0000624,CD4 positive alpha beta,CD4+T cell
liver,CL:0000798,gamma delta T cell,gamma delta T cell
liver,CL:0001203,CD8 positiver alpha beta memory T cell CD45RO +,CD8+ Liver-Resident Memory T cell
liver,CL:0000921,Type I NK T cell,iNKT
liver,,,Eomes low Liver NK cell
liver,,,TBet low Liver NK cell
liver,CL:0000623,Natural killer Cell,NK
liver,CL:2000054,hepatic Pit cell,Pit cell
lung,CL:0011103,sympathetic neuron,sympathetic neuron
lung,,,airway submucosal gland ciliated duct cell
lung,CL:4033024,airway submucosal gland duct basal cell,airway submucosal gland duct basal cell
lung,CL:4033023,airway submucosal gland collecting duct epithelial cell,airway submucosal gland collecting duct epithelial cell
lung,CL:4033005,serous secreting cell of bronchus submucosal gland,serous secreting cell of bronchus submucosal gland
lung,CL:4033022,mucus secreting cell of bronchus submucosal gland,mucus secreting cell of bronchus submucosal gland
lung,CL:4033003,myoepithelial cell of bronchus submucosal gland,myoepithelial cell of bronchus submucosal gland
lung,CL:0002598,bronchial smooth muscle cell,bronchial smooth muscle cell
lung,CL:4033026,lung perichondrial fibroblast,lung perichondrial fibroblast
lung,,,airway deuterosomal cell
lung,CL:0017000,pulmonary ionocyte,pulmonary ionocyte
lung,,,respiratory suprabasal cell
lung,CL:0002332,ciliated cell of the bronchus,ciliated cell of the bronchus
lung,CL:4033009,goblet cell of epithelium of lobar bronchus,goblet cell of epithelium of lobar bronchus
lung,CL:0002329,basal epithelial cell of tracheobronchial tree,basal epithelial cell of tracheobronchial tree
lung,CL:4033007,brush cell of epithelium of lobar bronchus,tuft cell
lung,CL:4033010,neuroendocrine cell of epithelium of lobar bronchus,neuroendocrine cell of epithelium of lobar bronchus
lung,,,airway submucosal gland ciliated duct cells
lung,CL:0019002,tracheobronchial chondrocyte,tracheobronchial chondrocyte
lung,CL:0000158,club cell,club cell
lung,CL:1000223,lung neuroendocrine cell,lung neuroendocrine cell
lung,CL:0002208,brush cell of bronchus,tuft cell
lung,CL:0019003,tracheobronchial goblet cell,tracheobronchial goblet cell
lung,CL:0019019,tracheobronchial smooth muscle cell,tracheobronchial smooth muscle
lung,CL:1000271,lung ciliated cell,lung ciliated cell
lung,CL:1000352,basal cell of epithelium of lobular bronchiole,basal cell of epithelium of lobular bronchiole
lung,CL:4033017,bronchiolar smooth muscle cell,bronchiolar smooth muscle cell
lung,CL:1000350,basal cell of epithelium of terminal bronchiole,basal cell of epithelium of terminal bronchiole
lung,CL:1000351,basal cell of epithelium of respiratory bronchiole,basal cell of epithelium of respiratory bronchiole
lung,CL:4028003,alveolar capillary type 2 endothelial cell,CAP2 aerocyte capillary aCap
lung,CL:4028002,alveolar capillary type 1 endothelial cell,CAP1 general capillary gCap
lung,CL:0002063,type II pneumocyte,alveolar type II cell
lung,CL:0002062,type I pneumocyte,alveolar type I cell
lung,CL:0009089,lung pericyte,lung pericyte
lung,CL:4028006,adventitial fibroblast,adventitial fibroblast
lung,CL:4028004,alveolar type 1 fibroblast cell,alveolar type 1 fibroblast cell
