dataset_uuid,dataset_hubmap_id,dataset_status,dataset_group_name,dataset_group_uuid,dataset_date_time_created,dataset_created_by_email,dataset_date_time_modified,dataset_modified_by_email,lab_id_or_name,dataset_data_types,dataset_portal_url,first_sample_hubmap_id,first_sample_submission_id,first_sample_uuid,first_sample_type,first_sample_portal_url,organ_hubmap_id,organ_submission_id,organ_uuid,organ_type,donor_hubmap_id,donor_submission_id,donor_uuid,donor_group_name,rui_location_hubmap_id,rui_location_submission_id,rui_location_uuid,sample_metadata_hubmap_id,sample_metadata_submission_id,sample_metadata_uuid,processed_dataset_uuid,processed_dataset_hubmap_id,processed_dataset_status,processed_dataset_portal_url,previous_version_hubmap_ids
a44a78bfbe0e702cdc172707b6061a16,HBM645.XLLN.924,Published,California Institute of Technology TMC,308f5ffc-ed43-11e8-b56a-0e8017bdda58,7/14/2021 4:10,jw1d@andrew.cmu.edu,5/11/2022 2:17,ZHY19@pitt.edu,,sciRNA-seq,https://portal.hubmapconsortium.org/browse/dataset/a44a78bfbe0e702cdc172707b6061a16,HBM284.BTVB.232,CALT0004-HT-1,b8ee0a5027728fe5f5c70478e3d5aa95,block,https://portal.hubmapconsortium.org/browse/sample/b8ee0a5027728fe5f5c70478e3d5aa95,HBM548.JHLB.639,CALT0004-HT,508380cdc9f4f7aad93bf13c859a684f,heart,HBM349.DLJD.259,CALT0004,14aa5da0100e072b560ae411c9b8de06,California Institute of Technology TMC,HBM284.BTVB.232,CALT0004-HT-1,b8ee0a5027728fe5f5c70478e3d5aa95,HBM284.BTVB.232,CALT0004-HT-1,b8ee0a5027728fe5f5c70478e3d5aa95,"https://portal.hubmapconsortium.org/browse/dataset/22684b9011fc5aea5cb3f89670a461e8,https://portal.hubmapconsortium.org/browse/dataset/8b65acdfecc504e9a96c84643c3ab02c","['HBM599.GNJN.777', 'HBM599.WCGN.978']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/22684b9011fc5aea5cb3f89670a461e8', 'https://portal.hubmapconsortium.org/browse/dataset/8b65acdfecc504e9a96c84643c3ab02c']",
0a13556dc03c91eca001161c82facf36,HBM832.FQKR.463,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/14/2021 20:33,nathan.h.patterson@vanderbilt.edu,3/1/2022 16:56,ZHY19@pitt.edu,VAN0034-RK-4-7-PAS,PAS Stained Microscopy,https://portal.hubmapconsortium.org/browse/dataset/0a13556dc03c91eca001161c82facf36,HBM263.WQPD.387,VAN0034-RK-4-7,8a674bbd2f8cab93604e34a313dc457b,section,https://portal.hubmapconsortium.org/browse/sample/8a674bbd2f8cab93604e34a313dc457b,HBM445.FXLC.738,VAN0034-RK,09353da60781b0d873a5aae114cf5013,kidney (right),HBM485.HTBW.247,VAN0034,06ce4ac9632a3f861913b51a9b1ad06d,Vanderbilt TMC,HBM556.TZZN.242,VAN0034-RK-4,a84a10c41fa408714f1510569a138b08,,,,"https://portal.hubmapconsortium.org/browse/dataset/eb975811a1a3005622c4da37d948117e,https://portal.hubmapconsortium.org/browse/dataset/57214f66fe919719ce178ffd1d184aed","['HBM464.WTRB.762', 'HBM933.LDKX.448']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/eb975811a1a3005622c4da37d948117e', 'https://portal.hubmapconsortium.org/browse/dataset/57214f66fe919719ce178ffd1d184aed']",
4c810d998f5c336f0a848170ea58cbd9,HBM528.QSDN.323,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,9/28/2021 0:11,jw1d@andrew.cmu.edu,3/1/2022 17:05,ZHY19@pitt.edu,,PAS Stained Microscopy,https://portal.hubmapconsortium.org/browse/dataset/4c810d998f5c336f0a848170ea58cbd9,HBM425.GKMV.953,VAN0034-RK-4-36,6bc2ea2e3fb7bb57735fc6b38aaf3883,section,https://portal.hubmapconsortium.org/browse/sample/6bc2ea2e3fb7bb57735fc6b38aaf3883,HBM445.FXLC.738,VAN0034-RK,09353da60781b0d873a5aae114cf5013,kidney (right),HBM485.HTBW.247,VAN0034,06ce4ac9632a3f861913b51a9b1ad06d,Vanderbilt TMC,HBM556.TZZN.242,VAN0034-RK-4,a84a10c41fa408714f1510569a138b08,,,,https://portal.hubmapconsortium.org/browse/dataset/fff1474b3ec5afb4ae91f5eb512af1da,['HBM453.LFMS.729'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/fff1474b3ec5afb4ae91f5eb512af1da'],
4c04a73e87f0b5deb00d88d4cb20095d,HBM284.PMDZ.547,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,9/27/2021 23:50,jw1d@andrew.cmu.edu,3/1/2022 17:01,ZHY19@pitt.edu,,Autofluorescence Microscopy,https://portal.hubmapconsortium.org/browse/dataset/4c04a73e87f0b5deb00d88d4cb20095d,HBM425.GKMV.953,VAN0034-RK-4-36,6bc2ea2e3fb7bb57735fc6b38aaf3883,section,https://portal.hubmapconsortium.org/browse/sample/6bc2ea2e3fb7bb57735fc6b38aaf3883,HBM445.FXLC.738,VAN0034-RK,09353da60781b0d873a5aae114cf5013,kidney (right),HBM485.HTBW.247,VAN0034,06ce4ac9632a3f861913b51a9b1ad06d,Vanderbilt TMC,HBM556.TZZN.242,VAN0034-RK-4,a84a10c41fa408714f1510569a138b08,,,,https://portal.hubmapconsortium.org/browse/dataset/ed11d022eb8ce151b9ae24636d571064,['HBM383.JBDB.298'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/ed11d022eb8ce151b9ae24636d571064'],
bb820445c6d02c53ecc7ff6e98681742,HBM649.XFQG.775,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/14/2021 21:01,nathan.h.patterson@vanderbilt.edu,3/1/2022 16:55,ZHY19@pitt.edu,VAN0034-RK-5-5-PAS,PAS Stained Microscopy,https://portal.hubmapconsortium.org/browse/dataset/bb820445c6d02c53ecc7ff6e98681742,HBM245.LDQZ.653,VAN0034-RK-5-5,848302788ec0f754b104b3617f27c8ab,section,https://portal.hubmapconsortium.org/browse/sample/848302788ec0f754b104b3617f27c8ab,HBM445.FXLC.738,VAN0034-RK,09353da60781b0d873a5aae114cf5013,kidney (right),HBM485.HTBW.247,VAN0034,06ce4ac9632a3f861913b51a9b1ad06d,Vanderbilt TMC,HBM628.JGMX.559,VAN0034-RK-5,a96d7a2687372052a139c4f3cf6b6864,,,,"https://portal.hubmapconsortium.org/browse/dataset/eb975811a1a3005622c4da37d948117e,https://portal.hubmapconsortium.org/browse/dataset/52f14cf025922701dd19c6930a4b688e","['HBM464.WTRB.762', 'HBM657.LVLR.225']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/eb975811a1a3005622c4da37d948117e', 'https://portal.hubmapconsortium.org/browse/dataset/52f14cf025922701dd19c6930a4b688e']",
56416e5ba064fef6e3cffc6fb3f47eb7,HBM296.RLWW.755,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/14/2021 22:29,nathan.h.patterson@vanderbilt.edu,3/1/2022 16:56,ZHY19@pitt.edu,VAN0034-RK-6-5-PAS,PAS Stained Microscopy,https://portal.hubmapconsortium.org/browse/dataset/56416e5ba064fef6e3cffc6fb3f47eb7,HBM283.MCNX.637,VAN0034-RK-6-5,7f5bb5c07ea67121ce11376cc45da1a2,section,https://portal.hubmapconsortium.org/browse/sample/7f5bb5c07ea67121ce11376cc45da1a2,HBM445.FXLC.738,VAN0034-RK,09353da60781b0d873a5aae114cf5013,kidney (right),HBM485.HTBW.247,VAN0034,06ce4ac9632a3f861913b51a9b1ad06d,Vanderbilt TMC,HBM638.WKWF.434,VAN0034-RK-6,fc0711fa8f09cc48d596020fe816338a,,,,"https://portal.hubmapconsortium.org/browse/dataset/eb975811a1a3005622c4da37d948117e,https://portal.hubmapconsortium.org/browse/dataset/6dc173a894aff26ceb9d8e760d7acf3b","['HBM464.WTRB.762', 'HBM362.TXFR.854']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/eb975811a1a3005622c4da37d948117e', 'https://portal.hubmapconsortium.org/browse/dataset/6dc173a894aff26ceb9d8e760d7acf3b']",
32d2d8cd78933cf74f9855ca764a1391,HBM324.ZGZM.874,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,5/14/2021 22:31,nathan.h.patterson@vanderbilt.edu,3/1/2022 16:57,ZHY19@pitt.edu,VAN0034-RK-7-7-PAS,PAS Stained Microscopy,https://portal.hubmapconsortium.org/browse/dataset/32d2d8cd78933cf74f9855ca764a1391,HBM738.MWJT.273,VAN0034-RK-7-7,6b295ff9469e59e660068ccfd182ad83,section,https://portal.hubmapconsortium.org/browse/sample/6b295ff9469e59e660068ccfd182ad83,HBM445.FXLC.738,VAN0034-RK,09353da60781b0d873a5aae114cf5013,kidney (right),HBM485.HTBW.247,VAN0034,06ce4ac9632a3f861913b51a9b1ad06d,Vanderbilt TMC,HBM353.HDWB.922,VAN0034-RK-7,f44e0ee8c75dfe89f8ec0f02c1780c21,,,,"https://portal.hubmapconsortium.org/browse/dataset/eb975811a1a3005622c4da37d948117e,https://portal.hubmapconsortium.org/browse/dataset/2dc7e20719c3fc4cf782c2dd6d7023b6","['HBM464.WTRB.762', 'HBM944.SCFK.888']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/eb975811a1a3005622c4da37d948117e', 'https://portal.hubmapconsortium.org/browse/dataset/2dc7e20719c3fc4cf782c2dd6d7023b6']",
3b32eb6790f1c60004119b84c86b2120,HBM623.BNWW.574,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,9/28/2021 0:11,jw1d@andrew.cmu.edu,3/1/2022 17:07,ZHY19@pitt.edu,,PAS Stained Microscopy,https://portal.hubmapconsortium.org/browse/dataset/3b32eb6790f1c60004119b84c86b2120,HBM896.KKJN.263,VAN0035-LK-5-10,4add474e52a07ff747725c60e5157a6e,section,https://portal.hubmapconsortium.org/browse/sample/4add474e52a07ff747725c60e5157a6e,HBM939.JNJG.745,VAN0035-LK,7265732f8c34f0a64ca12a8c4f5e4064,kidney (left),HBM269.TNNP.865,VAN0035,bfbcdea6a2b709fd0d3aa71b5a47d924,Vanderbilt TMC,HBM293.JDWX.728,VAN0035-LK-5,e5cfb9e63962e3f41f7bc889fa54cf98,,,,https://portal.hubmapconsortium.org/browse/dataset/81bb208fe47a5d3a97cf531b6ee7b99f,['HBM574.HBKW.654'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/81bb208fe47a5d3a97cf531b6ee7b99f'],
7aa0816fc26641fb86fe9a2e89a22625,HBM644.MDVT.295,Published,Vanderbilt TMC,73bb26e4-ed43-11e8-8f19-0a7c1eab007a,9/27/2021 23:50,jw1d@andrew.cmu.edu,3/1/2022 16:59,ZHY19@pitt.edu,,Autofluorescence Microscopy,https://portal.hubmapconsortium.org/browse/dataset/7aa0816fc26641fb86fe9a2e89a22625,HBM896.KKJN.263,VAN0035-LK-5-10,4add474e52a07ff747725c60e5157a6e,section,https://portal.hubmapconsortium.org/browse/sample/4add474e52a07ff747725c60e5157a6e,HBM939.JNJG.745,VAN0035-LK,7265732f8c34f0a64ca12a8c4f5e4064,kidney (left),HBM269.TNNP.865,VAN0035,bfbcdea6a2b709fd0d3aa71b5a47d924,Vanderbilt TMC,HBM293.JDWX.728,VAN0035-LK-5,e5cfb9e63962e3f41f7bc889fa54cf98,,,,https://portal.hubmapconsortium.org/browse/dataset/5182ffba4c1e84062ab27a0a2b687420,['HBM975.XJJT.295'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/5182ffba4c1e84062ab27a0a2b687420'],
69a0ada10f4f119f99ce5f66cf3b1a94,HBM537.LTFK.379,Published,University of California San Diego TMC,03b3d854-ed44-11e8-8bce-0e368f3075e8,12/8/2020 20:45,b1lake@ucsd.edu,3/6/2023 20:14,hubmap@hubmapconsortium.org,BUKMAP_20200702C_10X-R,snRNA-seq (10x Genomics v3),https://portal.hubmapconsortium.org/browse/dataset/69a0ada10f4f119f99ce5f66cf3b1a94,HBM673.XMDK.355,UCSD0017-LK-1-1,585243284bc1d50bf519b548b1047c15,section,https://portal.hubmapconsortium.org/browse/sample/585243284bc1d50bf519b548b1047c15,HBM568.VFWG.539,UCSD0017-LK,ee95c250cb4d66e3f9247623f2e895ae,kidney (left),HBM277.XCLT.589,UCSD0017,5c4208e2f2715c56ee8dc82b5f1b90c0,University of California San Diego TMC,HBM853.SNJJ.892,UCSD0017-LK-1,aadeb3ec91f8886051108dbb45ddec76,,,,"https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d,https://portal.hubmapconsortium.org/browse/dataset/8f27d93b71147597f38de827f233930e,https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436","['HBM938.WTSR.492', 'HBM356.QPJF.839', 'HBM683.HJQF.753']","['Published', 'QA', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/524dc341a03c155b6f4140e9d72f9b1d', 'https://portal.hubmapconsortium.org/browse/dataset/8f27d93b71147597f38de827f233930e', 'https://portal.hubmapconsortium.org/browse/dataset/e375a44f5cf5457c8f9b1132574c2436']",
9049f48b97dc5edc737b67783a47e918,HBM382.HNKL.447,Published,University of California San Diego TMC,03b3d854-ed44-11e8-8bce-0e368f3075e8,12/8/2020 20:47,b1lake@ucsd.edu,3/6/2023 20:15,hubmap@hubmapconsortium.org,BUKMAP_20200702D_10X-R,snRNA-seq (10x Genomics v3),https://portal.hubmapconsortium.org/browse/dataset/9049f48b97dc5edc737b67783a47e918,HBM624.DFVP.726,UCSD0017-LK-2-1,49486fc84b89dc3ac65d5582d863018c,section,https://portal.hubmapconsortium.org/browse/sample/49486fc84b89dc3ac65d5582d863018c,HBM568.VFWG.539,UCSD0017-LK,ee95c250cb4d66e3f9247623f2e895ae,kidney (left),HBM277.XCLT.589,UCSD0017,5c4208e2f2715c56ee8dc82b5f1b90c0,University of California San Diego TMC,HBM547.QLDF.845,UCSD0017-LK-2,243c742cc28978c406d650984d6eeffd,,,,"https://portal.hubmapconsortium.org/browse/dataset/dd0e7aead91ffbab896ccf1ce8a7c44d,https://portal.hubmapconsortium.org/browse/dataset/dc4f4778dd04263c0660addcc93b3807,https://portal.hubmapconsortium.org/browse/dataset/5302ee81cb9692dfda92b2c5dad37198,https://portal.hubmapconsortium.org/browse/dataset/e65175561b4b17da5352e3837aa0e497","['HBM599.DMWZ.833', 'HBM522.VFGB.335', 'HBM938.FTRX.289', 'HBM363.TBHH.346']","['Published', 'Published', 'QA', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/dd0e7aead91ffbab896ccf1ce8a7c44d', 'https://portal.hubmapconsortium.org/browse/dataset/dc4f4778dd04263c0660addcc93b3807', 'https://portal.hubmapconsortium.org/browse/dataset/5302ee81cb9692dfda92b2c5dad37198', 'https://portal.hubmapconsortium.org/browse/dataset/e65175561b4b17da5352e3837aa0e497']",
2d27debfce3d25040af54fb77b25427b,HBM892.MXFF.848,Published,University of California San Diego TMC,03b3d854-ed44-11e8-8bce-0e368f3075e8,12/8/2020 20:49,b1lake@ucsd.edu,3/6/2023 20:10,hubmap@hubmapconsortium.org,BUKMAP_20200707A_10X-R,snRNA-seq (10x Genomics v3),https://portal.hubmapconsortium.org/browse/dataset/2d27debfce3d25040af54fb77b25427b,HBM798.XNSN.226,UCSD0018-LK-1-1,6374d71efe78a3b31a12dc5a7f83f336,section,https://portal.hubmapconsortium.org/browse/sample/6374d71efe78a3b31a12dc5a7f83f336,HBM727.JDVP.382,UCSD0018-LK,aa218a2cbd06b012128f98c2fa9f7c98,kidney (left),HBM295.GHMR.582,UCSD0018,4c99122862f4f34f80ee6d9cac36d61a,University of California San Diego TMC,HBM496.GJFX.393,UCSD0018-LK-1,2957761e1ed24c63f53714bd0d9bf25f,,,,"https://portal.hubmapconsortium.org/browse/dataset/37988db44acc8d0780e4e31cd057e789,https://portal.hubmapconsortium.org/browse/dataset/5bc39f0a0deb7632f5cb9650d5e7067c,https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb","['HBM425.GDJT.648', 'HBM388.SGMJ.342', 'HBM743.RNWC.765']","['Published', 'QA', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/37988db44acc8d0780e4e31cd057e789', 'https://portal.hubmapconsortium.org/browse/dataset/5bc39f0a0deb7632f5cb9650d5e7067c', 'https://portal.hubmapconsortium.org/browse/dataset/35f5b75a7e3d0711f16b0a10219586fb']",
cfc125d6d916f121e92a8406a0502a38,HBM375.ZKZZ.765,Published,University of California San Diego TMC,03b3d854-ed44-11e8-8bce-0e368f3075e8,12/8/2020 20:54,b1lake@ucsd.edu,3/6/2023 20:11,hubmap@hubmapconsortium.org,BUKMAP_20200707C_10X-R,snRNA-seq (10x Genomics v3),https://portal.hubmapconsortium.org/browse/dataset/cfc125d6d916f121e92a8406a0502a38,HBM559.FGNX.293,UCSD0019-LK-2-1,88fbcf4a6a7919587bd33f9330c2eda0,section,https://portal.hubmapconsortium.org/browse/sample/88fbcf4a6a7919587bd33f9330c2eda0,HBM422.DFSR.692,UCSD0019-LK,84622981003930df63f9d91885350564,kidney (left),HBM773.MKPP.732,UCSD0019,e742ac485a0614e4114a26886ed0b444,University of California San Diego TMC,HBM224.HCFB.249,UCSD0019-LK-2,e92386147334ee241991e25d8ae3e04f,,,,"https://portal.hubmapconsortium.org/browse/dataset/dd0e7aead91ffbab896ccf1ce8a7c44d,https://portal.hubmapconsortium.org/browse/dataset/b2ab05f290c0740c3198f020cd70e78d,https://portal.hubmapconsortium.org/browse/dataset/4fee7d4cc398bcb85e3c2a31b7baf999,https://portal.hubmapconsortium.org/browse/dataset/7017034c816444f6acb469834e53344f","['HBM599.DMWZ.833', 'HBM597.PBJW.593', 'HBM692.FLDL.779', 'HBM874.GLHT.852']","['Published', 'QA', 'QA', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/dd0e7aead91ffbab896ccf1ce8a7c44d', 'https://portal.hubmapconsortium.org/browse/dataset/b2ab05f290c0740c3198f020cd70e78d', 'https://portal.hubmapconsortium.org/browse/dataset/4fee7d4cc398bcb85e3c2a31b7baf999', 'https://portal.hubmapconsortium.org/browse/dataset/7017034c816444f6acb469834e53344f']",
fa6d9c732c7f239422ec6b357136fcd4,HBM982.TPNQ.737,Published,University of California San Diego TMC,03b3d854-ed44-11e8-8bce-0e368f3075e8,12/8/2020 20:50,b1lake@ucsd.edu,3/6/2023 20:11,hubmap@hubmapconsortium.org,BUKMAP_20200707B_10X-R,snRNA-seq (10x Genomics v3),https://portal.hubmapconsortium.org/browse/dataset/fa6d9c732c7f239422ec6b357136fcd4,HBM267.NDTH.232,UCSD0019-LK-1-1,50155b047e2cdd14ab01ff98a537ef94,section,https://portal.hubmapconsortium.org/browse/sample/50155b047e2cdd14ab01ff98a537ef94,HBM422.DFSR.692,UCSD0019-LK,84622981003930df63f9d91885350564,kidney (left),HBM773.MKPP.732,UCSD0019,e742ac485a0614e4114a26886ed0b444,University of California San Diego TMC,HBM453.BKZB.338,UCSD0019-LK-1,b6293bba61e3956b6546f4e6f47c8c3c,,,,"https://portal.hubmapconsortium.org/browse/dataset/5039cf8619f6f8b5b4a14af1037e1d1f,https://portal.hubmapconsortium.org/browse/dataset/fe391b9ac729ec7b73d55d66e1e74438,https://portal.hubmapconsortium.org/browse/dataset/7646a8a89555a123a56446b66c183d58","['HBM368.JCBG.263', 'HBM865.TRVX.355', 'HBM524.KHPH.599']","['QA', 'QA', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/5039cf8619f6f8b5b4a14af1037e1d1f', 'https://portal.hubmapconsortium.org/browse/dataset/fe391b9ac729ec7b73d55d66e1e74438', 'https://portal.hubmapconsortium.org/browse/dataset/7646a8a89555a123a56446b66c183d58']",
f86b9efc87074bf03cd53932d8f1e76f,HBM288.XSQZ.633,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,11/9/2020 16:35,hakimianh13@ufl.edu,5/11/2022 2:39,ZHY19@pitt.edu,CX_20-005_TH_CC1-A,CODEX,https://portal.hubmapconsortium.org/browse/dataset/f86b9efc87074bf03cd53932d8f1e76f,HBM294.RZFN.624,UFL0005-TH-1-1-1,4f4caa49a9a75256184304591a293621,section,https://portal.hubmapconsortium.org/browse/sample/4f4caa49a9a75256184304591a293621,HBM345.NLTW.958,UFL0005-TH,3949e1d5cbe8e778e6a7122aa88b2a1f,thymus,HBM565.QQGJ.494,UFL0005,4dd3bf97557acb0afee48d1a51677d03,University of Florida TMC,"HBM294.RZFN.624,HBM342.PTWT.238","UFL0005-TH-1-1-1,UFL0005-TH-1-1","4f4caa49a9a75256184304591a293621,0cd06b4b12d923d76990283878b382c6",HBM294.RZFN.624,UFL0005-TH-1-1-1,4f4caa49a9a75256184304591a293621,"https://portal.hubmapconsortium.org/browse/dataset/43213991a54ce196d406707ffe2e86bd,https://portal.hubmapconsortium.org/browse/dataset/04e7385339167e541ad42a2636e18398","['HBM373.LDGF.766', 'HBM622.TTKZ.387']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/43213991a54ce196d406707ffe2e86bd', 'https://portal.hubmapconsortium.org/browse/dataset/04e7385339167e541ad42a2636e18398']",
053544cd63125fc25f6a71a8f444bafc,HBM757.VHCK.858,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,11/9/2020 16:40,hakimianh13@ufl.edu,5/11/2022 2:40,ZHY19@pitt.edu,CX-20-005_TH_CC2-B,CODEX,https://portal.hubmapconsortium.org/browse/dataset/053544cd63125fc25f6a71a8f444bafc,HBM255.SRPR.985,UFL0005-TH-2-2-1,54cde3b0621ca934c6028d504714b5cb,section,https://portal.hubmapconsortium.org/browse/sample/54cde3b0621ca934c6028d504714b5cb,HBM345.NLTW.958,UFL0005-TH,3949e1d5cbe8e778e6a7122aa88b2a1f,thymus,HBM565.QQGJ.494,UFL0005,4dd3bf97557acb0afee48d1a51677d03,University of Florida TMC,"HBM255.SRPR.985,HBM357.PJDL.372","UFL0005-TH-2-2-1,UFL0005-TH-2-2","54cde3b0621ca934c6028d504714b5cb,3b33a40cb465c55d060c3b0aba0ab455",HBM255.SRPR.985,UFL0005-TH-2-2-1,54cde3b0621ca934c6028d504714b5cb,"https://portal.hubmapconsortium.org/browse/dataset/d4e9ec618924a8d43cfe1e67c38c1447,https://portal.hubmapconsortium.org/browse/dataset/e6ecab7095635ea97faaf25c55c48f95","['HBM887.SHVF.747', 'HBM248.HKBC.256']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/d4e9ec618924a8d43cfe1e67c38c1447', 'https://portal.hubmapconsortium.org/browse/dataset/e6ecab7095635ea97faaf25c55c48f95']",
8ed33ab3d0bf77d7a955865c6949cb1c,HBM355.CZJX.599,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,11/4/2020 23:39,hakimianh13@ufl.edu,5/11/2022 2:36,ZHY19@pitt.edu,CX_20-006_lymphnode_#3_reg003,CODEX,https://portal.hubmapconsortium.org/browse/dataset/8ed33ab3d0bf77d7a955865c6949cb1c,HBM794.RLFN.358,UFL0006-LY03-1-1,6c0cb3dc099f53027dc4590439c97dff,section,https://portal.hubmapconsortium.org/browse/sample/6c0cb3dc099f53027dc4590439c97dff,HBM374.HKFP.523,UFL0006-LY03,6435f3a9c427b5bfd21a82f9ecaf0933,lymph node,HBM298.KGNJ.374,UFL0006,d386672d8d067ee117a086710cfbde5a,University of Florida TMC,HBM338.MNSC.953,UFL0006-LY03-1,97bf795bf495df7e9dab1b0dac7b914f,HBM794.RLFN.358,UFL0006-LY03-1-1,6c0cb3dc099f53027dc4590439c97dff,"https://portal.hubmapconsortium.org/browse/dataset/dfcb514a4c40249c04748d832b3d5669,https://portal.hubmapconsortium.org/browse/dataset/807be9177073e9b4ce475457e621b9e4","['HBM685.TBGN.663', 'HBM532.LNNP.926']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/dfcb514a4c40249c04748d832b3d5669', 'https://portal.hubmapconsortium.org/browse/dataset/807be9177073e9b4ce475457e621b9e4']",
00d1a3623dac388773bc7780fcb42797,HBM556.KSFB.592,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,11/30/2020 14:48,hakimianh13@ufl.edu,5/11/2022 2:35,ZHY19@pitt.edu,CX-20-006_SP_CC2-C,CODEX,https://portal.hubmapconsortium.org/browse/dataset/00d1a3623dac388773bc7780fcb42797,HBM383.TRQG.424,UFL0006-SP-1-3-1,d093d6563dad2457356074c3781d9bea,section,https://portal.hubmapconsortium.org/browse/sample/d093d6563dad2457356074c3781d9bea,HBM282.GSGK.823,UFL0006-SP,c67c421ac4aed2c8bede2a1d0acb4eec,spleen,HBM298.KGNJ.374,UFL0006,d386672d8d067ee117a086710cfbde5a,University of Florida TMC,"HBM383.TRQG.424,HBM448.CWPG.327","UFL0006-SP-1-3-1,UFL0006-SP-1-3","d093d6563dad2457356074c3781d9bea,64e13907edf7eba3099d130c27278fa2",HBM383.TRQG.424,UFL0006-SP-1-3-1,d093d6563dad2457356074c3781d9bea,"https://portal.hubmapconsortium.org/browse/dataset/2c70846a788a7b6900992b4ed310574d,https://portal.hubmapconsortium.org/browse/dataset/22e83cfdaa13787d4d5796a927ce44d1","['HBM825.KFFT.669', 'HBM744.TGMS.672']","['Published', 'Published']","['https://portal.hubmapconsortium.org/browse/dataset/2c70846a788a7b6900992b4ed310574d', 'https://portal.hubmapconsortium.org/browse/dataset/22e83cfdaa13787d4d5796a927ce44d1']",
01844e5a048e03aa434ee0afb71c813d,HBM263.TLLN.467,Published,University of Florida TMC,07a29e4c-ed43-11e8-b56a-0e8017bdda58,11/29/2020 20:44,jobrant@ufl.edu,5/11/2022 3:42,ZHY19@pitt.edu,10X_UFL0006-SP-1-1-2,scRNA-seq (10x Genomics v3),https://portal.hubmapconsortium.org/browse/dataset/01844e5a048e03aa434ee0afb71c813d,HBM769.QPWZ.976,UFL0006-SP-1-1,3d2bc79885fc7720f77fddd2c23f02e5,suspension,https://portal.hubmapconsortium.org/browse/sample/3d2bc79885fc7720f77fddd2c23f02e5,HBM282.GSGK.823,UFL0006-SP,c67c421ac4aed2c8bede2a1d0acb4eec,spleen,HBM298.KGNJ.374,UFL0006,d386672d8d067ee117a086710cfbde5a,University of Florida TMC,HBM769.QPWZ.976,UFL0006-SP-1-1,3d2bc79885fc7720f77fddd2c23f02e5,,,,https://portal.hubmapconsortium.org/browse/dataset/d9780d3f4eb9edfe275abaa32ff8633b,['HBM232.MLHJ.832'],['Published'],['https://portal.hubmapconsortium.org/browse/dataset/d9780d3f4eb9edfe275abaa32ff8633b'],
