tissue_general,tissue_general_ontology_term_id,tissue,tissue_ontology_term_id,dataset_id,self_reported_ethnicity,self_reported_ethnicity_ontology_term_id,sex,sex_ontology_term_id,suspension_type,collection_id,collection_name,collection_doi,pubyear,dataset_title,dataset_h5ad_path,dataset_total_cell_count,dataset_version_id
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,eec3e37d-ed41-4881-bc6e-aaf39a2c6eb0,multiethnic,multiethnic,female,PATO:0000383,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),eec3e37d-ed41-4881-bc6e-aaf39a2c6eb0.h5ad,38660,c1d8ec2b-24cb-4a89-a591-6e0d501b6ca8
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,eec3e37d-ed41-4881-bc6e-aaf39a2c6eb0,European,HANCESTRO:0005,male,PATO:0000384,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),eec3e37d-ed41-4881-bc6e-aaf39a2c6eb0.h5ad,38660,c1d8ec2b-24cb-4a89-a591-6e0d501b6ca8
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,c2876b1b-06d8-4d96-a56b-5304f815b99a,"Greater Middle Eastern  (Middle Eastern, North African or Persian)",HANCESTRO:0015,female,PATO:0000383,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Whole Taxonomy - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),c2876b1b-06d8-4d96-a56b-5304f815b99a.h5ad,1226855,d39592be-7956-4830-9922-d41fa3926a58
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,c2876b1b-06d8-4d96-a56b-5304f815b99a,European,HANCESTRO:0005,female,PATO:0000383,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Whole Taxonomy - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),c2876b1b-06d8-4d96-a56b-5304f815b99a.h5ad,1226855,d39592be-7956-4830-9922-d41fa3926a58
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,c2876b1b-06d8-4d96-a56b-5304f815b99a,European,HANCESTRO:0005,male,PATO:0000384,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Whole Taxonomy - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),c2876b1b-06d8-4d96-a56b-5304f815b99a.h5ad,1226855,d39592be-7956-4830-9922-d41fa3926a58
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,c2876b1b-06d8-4d96-a56b-5304f815b99a,Asian,HANCESTRO:0008,male,PATO:0000384,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Whole Taxonomy - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),c2876b1b-06d8-4d96-a56b-5304f815b99a.h5ad,1226855,d39592be-7956-4830-9922-d41fa3926a58
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,c2876b1b-06d8-4d96-a56b-5304f815b99a,admixed ancestry,HANCESTRO:0306,female,PATO:0000383,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Whole Taxonomy - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),c2876b1b-06d8-4d96-a56b-5304f815b99a.h5ad,1226855,d39592be-7956-4830-9922-d41fa3926a58
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,5ae6ab72-1927-4d5b-9826-86be65791293,European,HANCESTRO:0005,male,PATO:0000384,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),5ae6ab72-1927-4d5b-9826-86be65791293.h5ad,20181,771c03b2-3623-4ea5-a97b-23dcc075f13f
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,5ae6ab72-1927-4d5b-9826-86be65791293,Asian,HANCESTRO:0008,male,PATO:0000384,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),5ae6ab72-1927-4d5b-9826-86be65791293.h5ad,20181,771c03b2-3623-4ea5-a97b-23dcc075f13f
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,5ae6ab72-1927-4d5b-9826-86be65791293,multiethnic,multiethnic,female,PATO:0000383,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),5ae6ab72-1927-4d5b-9826-86be65791293.h5ad,20181,771c03b2-3623-4ea5-a97b-23dcc075f13f
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,5ae6ab72-1927-4d5b-9826-86be65791293,European,HANCESTRO:0005,female,PATO:0000383,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Sncg - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),5ae6ab72-1927-4d5b-9826-86be65791293.h5ad,20181,771c03b2-3623-4ea5-a97b-23dcc075f13f
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,f67f2cfa-ba45-4f77-8e26-64a15f666043,Asian,HANCESTRO:0008,male,PATO:0000384,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),f67f2cfa-ba45-4f77-8e26-64a15f666043.h5ad,8463,5c33828d-fbe5-47cc-9583-93214a249e00
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,f67f2cfa-ba45-4f77-8e26-64a15f666043,"Greater Middle Eastern  (Middle Eastern, North African or Persian)",HANCESTRO:0015,female,PATO:0000383,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),f67f2cfa-ba45-4f77-8e26-64a15f666043.h5ad,8463,5c33828d-fbe5-47cc-9583-93214a249e00
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,f67f2cfa-ba45-4f77-8e26-64a15f666043,European,HANCESTRO:0005,male,PATO:0000384,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),f67f2cfa-ba45-4f77-8e26-64a15f666043.h5ad,8463,5c33828d-fbe5-47cc-9583-93214a249e00
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,f67f2cfa-ba45-4f77-8e26-64a15f666043,multiethnic,multiethnic,female,PATO:0000383,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),f67f2cfa-ba45-4f77-8e26-64a15f666043.h5ad,8463,5c33828d-fbe5-47cc-9583-93214a249e00
brain,UBERON:0000955,middle temporal gyrus,UBERON:0002771,f67f2cfa-ba45-4f77-8e26-64a15f666043,European,HANCESTRO:0005,female,PATO:0000383,nucleus,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimerâs Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2023,Pax6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),f67f2cfa-ba45-4f77-8e26-64a15f666043.h5ad,8463,5c33828d-fbe5-47cc-9583-93214a249e00
kidney,UBERON:0002113,kidney,UBERON:0002113,105c7dad-0468-4628-a5be-2bb42c6a8ae4,unknown,unknown,female,PATO:0000383,cell,125eef58-0f61-4963-9b08-53e851ab65fb,Single-cell transcriptomes from human kidneys reveal the cellular identity of renal tumors,10.1126/science.aat1699,2018,mature,105c7dad-0468-4628-a5be-2bb42c6a8ae4.h5ad,40268,b5a84d11-c7db-499d-af9f-3cd9bbde82a2
kidney,UBERON:0002113,kidney,UBERON:0002113,105c7dad-0468-4628-a5be-2bb42c6a8ae4,unknown,unknown,male,PATO:0000384,cell,125eef58-0f61-4963-9b08-53e851ab65fb,Single-cell transcriptomes from human kidneys reveal the cellular identity of renal tumors,10.1126/science.aat1699,2018,mature,105c7dad-0468-4628-a5be-2bb42c6a8ae4.h5ad,40268,b5a84d11-c7db-499d-af9f-3cd9bbde82a2
kidney,UBERON:0002113,renal medulla,UBERON:0000362,105c7dad-0468-4628-a5be-2bb42c6a8ae4,unknown,unknown,female,PATO:0000383,cell,125eef58-0f61-4963-9b08-53e851ab65fb,Single-cell transcriptomes from human kidneys reveal the cellular identity of renal tumors,10.1126/science.aat1699,2018,mature,105c7dad-0468-4628-a5be-2bb42c6a8ae4.h5ad,40268,b5a84d11-c7db-499d-af9f-3cd9bbde82a2
kidney,UBERON:0002113,renal medulla,UBERON:0000362,105c7dad-0468-4628-a5be-2bb42c6a8ae4,unknown,unknown,male,PATO:0000384,cell,125eef58-0f61-4963-9b08-53e851ab65fb,Single-cell transcriptomes from human kidneys reveal the cellular identity of renal tumors,10.1126/science.aat1699,2018,mature,105c7dad-0468-4628-a5be-2bb42c6a8ae4.h5ad,40268,b5a84d11-c7db-499d-af9f-3cd9bbde82a2
kidney,UBERON:0002113,renal pelvis,UBERON:0001224,105c7dad-0468-4628-a5be-2bb42c6a8ae4,unknown,unknown,female,PATO:0000383,cell,125eef58-0f61-4963-9b08-53e851ab65fb,Single-cell transcriptomes from human kidneys reveal the cellular identity of renal tumors,10.1126/science.aat1699,2018,mature,105c7dad-0468-4628-a5be-2bb42c6a8ae4.h5ad,40268,b5a84d11-c7db-499d-af9f-3cd9bbde82a2
kidney,UBERON:0002113,renal pelvis,UBERON:0001224,105c7dad-0468-4628-a5be-2bb42c6a8ae4,unknown,unknown,male,PATO:0000384,cell,125eef58-0f61-4963-9b08-53e851ab65fb,Single-cell transcriptomes from human kidneys reveal the cellular identity of renal tumors,10.1126/science.aat1699,2018,mature,105c7dad-0468-4628-a5be-2bb42c6a8ae4.h5ad,40268,b5a84d11-c7db-499d-af9f-3cd9bbde82a2
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,105c7dad-0468-4628-a5be-2bb42c6a8ae4,unknown,unknown,female,PATO:0000383,cell,125eef58-0f61-4963-9b08-53e851ab65fb,Single-cell transcriptomes from human kidneys reveal the cellular identity of renal tumors,10.1126/science.aat1699,2018,mature,105c7dad-0468-4628-a5be-2bb42c6a8ae4.h5ad,40268,b5a84d11-c7db-499d-af9f-3cd9bbde82a2
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,105c7dad-0468-4628-a5be-2bb42c6a8ae4,unknown,unknown,male,PATO:0000384,cell,125eef58-0f61-4963-9b08-53e851ab65fb,Single-cell transcriptomes from human kidneys reveal the cellular identity of renal tumors,10.1126/science.aat1699,2018,mature,105c7dad-0468-4628-a5be-2bb42c6a8ae4.h5ad,40268,b5a84d11-c7db-499d-af9f-3cd9bbde82a2
kidney,UBERON:0002113,renal pelvis,UBERON:0001224,9ea768a2-87ab-46b6-a73d-c4e915f25af3,unknown,unknown,female,PATO:0000383,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: full,9ea768a2-87ab-46b6-a73d-c4e915f25af3.h5ad,40268,0217420c-b31d-4f92-8edf-c6d113573963
kidney,UBERON:0002113,renal pelvis,UBERON:0001224,9ea768a2-87ab-46b6-a73d-c4e915f25af3,unknown,unknown,male,PATO:0000384,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: full,9ea768a2-87ab-46b6-a73d-c4e915f25af3.h5ad,40268,0217420c-b31d-4f92-8edf-c6d113573963
kidney,UBERON:0002113,renal medulla,UBERON:0000362,20d87640-4be8-487f-93d4-dce38378d00f,unknown,unknown,female,PATO:0000383,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: immune,20d87640-4be8-487f-93d4-dce38378d00f.h5ad,7803,158f26a0-1f73-4237-bf72-097a7e14c6df
kidney,UBERON:0002113,renal medulla,UBERON:0000362,20d87640-4be8-487f-93d4-dce38378d00f,unknown,unknown,male,PATO:0000384,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: immune,20d87640-4be8-487f-93d4-dce38378d00f.h5ad,7803,158f26a0-1f73-4237-bf72-097a7e14c6df
kidney,UBERON:0002113,kidney,UBERON:0002113,20d87640-4be8-487f-93d4-dce38378d00f,unknown,unknown,female,PATO:0000383,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: immune,20d87640-4be8-487f-93d4-dce38378d00f.h5ad,7803,158f26a0-1f73-4237-bf72-097a7e14c6df
kidney,UBERON:0002113,kidney,UBERON:0002113,20d87640-4be8-487f-93d4-dce38378d00f,unknown,unknown,male,PATO:0000384,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: immune,20d87640-4be8-487f-93d4-dce38378d00f.h5ad,7803,158f26a0-1f73-4237-bf72-097a7e14c6df
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,20d87640-4be8-487f-93d4-dce38378d00f,unknown,unknown,female,PATO:0000383,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: immune,20d87640-4be8-487f-93d4-dce38378d00f.h5ad,7803,158f26a0-1f73-4237-bf72-097a7e14c6df
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,20d87640-4be8-487f-93d4-dce38378d00f,unknown,unknown,male,PATO:0000384,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: immune,20d87640-4be8-487f-93d4-dce38378d00f.h5ad,7803,158f26a0-1f73-4237-bf72-097a7e14c6df
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,9ea768a2-87ab-46b6-a73d-c4e915f25af3,unknown,unknown,female,PATO:0000383,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: full,9ea768a2-87ab-46b6-a73d-c4e915f25af3.h5ad,40268,0217420c-b31d-4f92-8edf-c6d113573963
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,9ea768a2-87ab-46b6-a73d-c4e915f25af3,unknown,unknown,male,PATO:0000384,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: full,9ea768a2-87ab-46b6-a73d-c4e915f25af3.h5ad,40268,0217420c-b31d-4f92-8edf-c6d113573963
kidney,UBERON:0002113,renal pelvis,UBERON:0001224,20d87640-4be8-487f-93d4-dce38378d00f,unknown,unknown,female,PATO:0000383,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: immune,20d87640-4be8-487f-93d4-dce38378d00f.h5ad,7803,158f26a0-1f73-4237-bf72-097a7e14c6df
kidney,UBERON:0002113,renal pelvis,UBERON:0001224,20d87640-4be8-487f-93d4-dce38378d00f,unknown,unknown,male,PATO:0000384,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: immune,20d87640-4be8-487f-93d4-dce38378d00f.h5ad,7803,158f26a0-1f73-4237-bf72-097a7e14c6df
kidney,UBERON:0002113,renal medulla,UBERON:0000362,9ea768a2-87ab-46b6-a73d-c4e915f25af3,unknown,unknown,female,PATO:0000383,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: full,9ea768a2-87ab-46b6-a73d-c4e915f25af3.h5ad,40268,0217420c-b31d-4f92-8edf-c6d113573963
kidney,UBERON:0002113,renal medulla,UBERON:0000362,9ea768a2-87ab-46b6-a73d-c4e915f25af3,unknown,unknown,male,PATO:0000384,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: full,9ea768a2-87ab-46b6-a73d-c4e915f25af3.h5ad,40268,0217420c-b31d-4f92-8edf-c6d113573963
kidney,UBERON:0002113,kidney,UBERON:0002113,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3,unknown,unknown,male,PATO:0000384,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: non PT parenchyma,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3.h5ad,4620,611d917d-93d4-4fe0-bddb-e424969ce87d
kidney,UBERON:0002113,kidney,UBERON:0002113,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3,unknown,unknown,female,PATO:0000383,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: non PT parenchyma,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3.h5ad,4620,611d917d-93d4-4fe0-bddb-e424969ce87d
kidney,UBERON:0002113,renal pelvis,UBERON:0001224,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3,unknown,unknown,male,PATO:0000384,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: non PT parenchyma,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3.h5ad,4620,611d917d-93d4-4fe0-bddb-e424969ce87d
kidney,UBERON:0002113,renal pelvis,UBERON:0001224,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3,unknown,unknown,female,PATO:0000383,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: non PT parenchyma,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3.h5ad,4620,611d917d-93d4-4fe0-bddb-e424969ce87d
kidney,UBERON:0002113,kidney,UBERON:0002113,9ea768a2-87ab-46b6-a73d-c4e915f25af3,unknown,unknown,female,PATO:0000383,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: full,9ea768a2-87ab-46b6-a73d-c4e915f25af3.h5ad,40268,0217420c-b31d-4f92-8edf-c6d113573963
kidney,UBERON:0002113,kidney,UBERON:0002113,9ea768a2-87ab-46b6-a73d-c4e915f25af3,unknown,unknown,male,PATO:0000384,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: full,9ea768a2-87ab-46b6-a73d-c4e915f25af3.h5ad,40268,0217420c-b31d-4f92-8edf-c6d113573963
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3,unknown,unknown,male,PATO:0000384,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: non PT parenchyma,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3.h5ad,4620,611d917d-93d4-4fe0-bddb-e424969ce87d
kidney,UBERON:0002113,cortex of kidney,UBERON:0001225,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3,unknown,unknown,female,PATO:0000383,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: non PT parenchyma,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3.h5ad,4620,611d917d-93d4-4fe0-bddb-e424969ce87d
kidney,UBERON:0002113,renal medulla,UBERON:0000362,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3,unknown,unknown,male,PATO:0000384,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: non PT parenchyma,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3.h5ad,4620,611d917d-93d4-4fe0-bddb-e424969ce87d
kidney,UBERON:0002113,renal medulla,UBERON:0000362,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3,unknown,unknown,female,PATO:0000383,cell,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,2019,Mature kidney dataset: non PT parenchyma,2fc9c59f-3cfd-48d9-9b23-e369ea31bff3.h5ad,4620,611d917d-93d4-4fe0-bddb-e424969ce87d
endocrine gland,UBERON:0002368,thymus,UBERON:0002370,cda2c8cd-be1c-42e5-b2cd-162caa1c4ce7,unknown,unknown,male,PATO:0000384,cell,de13e3e2-23b6-40ed-a413-e9e12d7d3910,A cell atlas of human thymic development defines T cell repertoire formation,10.1126/science.aay3224,2020,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,cda2c8cd-be1c-42e5-b2cd-162caa1c4ce7.h5ad,255901,737e61f3-0ed2-4a47-9671-0b79493eb69c
endocrine gland,UBERON:0002368,thymus,UBERON:0002370,04c0bdd8-840f-488e-b72d-2a1229bc65db,unknown,unknown,male,PATO:0000384,cell,de13e3e2-23b6-40ed-a413-e9e12d7d3910,A cell atlas of human thymic development defines T cell repertoire formation,10.1126/science.aay3224,2020,Human Thymic Epithelial Cells - A cell atlas of human thymic development defines T cell repertoire formation,04c0bdd8-840f-488e-b72d-2a1229bc65db.h5ad,18524,b2c75e11-ac67-4479-baf3-8a29eb40ecfd
endocrine gland,UBERON:0002368,thymus,UBERON:0002370,814f2c97-49e4-4a17-be26-fde3c4c57d1b,unknown,unknown,male,PATO:0000384,cell,de13e3e2-23b6-40ed-a413-e9e12d7d3910,A cell atlas of human thymic development defines T cell repertoire formation,10.1126/science.aay3224,2020,Human Stem Cells (LIV and TH) - A cell atlas of human thymic development defines T cell repertoire formation,814f2c97-49e4-4a17-be26-fde3c4c57d1b.h5ad,27589,a7a8e4e8-905c-4191-9277-fc288b04975c
blood,UBERON:0000178,blood,UBERON:0000178,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,Asian,HANCESTRO:0008,male,PATO:0000384,cell,436154da-bcf1-4130-9c8b-120ff9a888f2,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,10.1126/science.abf1970,2022,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629.h5ad,1263676,b976e4cb-968a-4ee2-b11d-b3aa21d68d11
blood,UBERON:0000178,blood,UBERON:0000178,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,African American,HANCESTRO:0568,female,PATO:0000383,cell,436154da-bcf1-4130-9c8b-120ff9a888f2,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,10.1126/science.abf1970,2022,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629.h5ad,1263676,b976e4cb-968a-4ee2-b11d-b3aa21d68d11
blood,UBERON:0000178,blood,UBERON:0000178,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,Asian,HANCESTRO:0008,female,PATO:0000383,cell,436154da-bcf1-4130-9c8b-120ff9a888f2,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,10.1126/science.abf1970,2022,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629.h5ad,1263676,b976e4cb-968a-4ee2-b11d-b3aa21d68d11
blood,UBERON:0000178,blood,UBERON:0000178,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,European,HANCESTRO:0005,male,PATO:0000384,cell,436154da-bcf1-4130-9c8b-120ff9a888f2,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,10.1126/science.abf1970,2022,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629.h5ad,1263676,b976e4cb-968a-4ee2-b11d-b3aa21d68d11
blood,UBERON:0000178,blood,UBERON:0000178,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,European,HANCESTRO:0005,female,PATO:0000383,cell,436154da-bcf1-4130-9c8b-120ff9a888f2,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,10.1126/science.abf1970,2022,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629.h5ad,1263676,b976e4cb-968a-4ee2-b11d-b3aa21d68d11
blood,UBERON:0000178,blood,UBERON:0000178,218acb0f-9f2f-4f76-b90b-15a4b7c7f629,Hispanic or Latin American,HANCESTRO:0014,female,PATO:0000383,cell,436154da-bcf1-4130-9c8b-120ff9a888f2,Single-cell RNA-seq reveals the cell-type-specific molecular and genetic associations to lupus,10.1126/science.abf1970,2022,multiplexed scRNA-seq of 1.2 million PBMCs from adult lupus samples,218acb0f-9f2f-4f76-b90b-15a4b7c7f629.h5ad,1263676,b976e4cb-968a-4ee2-b11d-b3aa21d68d11
blood,UBERON:0000178,blood,UBERON:0000178,3faad104-2ab8-4434-816d-474d8d2641db,European,HANCESTRO:0005,female,PATO:0000383,cell,dde06e0f-ab3b-46be-96a2-a8082383c4a1,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,10.1126/science.abf3041,2022,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,3faad104-2ab8-4434-816d-474d8d2641db.h5ad,1248980,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf
blood,UBERON:0000178,blood,UBERON:0000178,3faad104-2ab8-4434-816d-474d8d2641db,European,HANCESTRO:0005,male,PATO:0000384,cell,dde06e0f-ab3b-46be-96a2-a8082383c4a1,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,10.1126/science.abf3041,2022,Single-cell eQTL mapping identifies cell type specific genetic control of autoimmune disease,3faad104-2ab8-4434-816d-474d8d2641db.h5ad,1248980,4d91fb06-13b4-40d3-91e2-18d2eb7e6eaf
